ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,1857.71,45.73,4,13,14004.481536590216,4775.706890137369,264,52,5485,2851,2397,100,2,40,11,11.713
Gen_Data_100_2,2091.08,51.43,9,4,5118.898205233418,4654.3319737643305,390,32,5531,2861,2447,100,1,40,3,15.85
Gen_Data_100_3,1907.72,47.0,6,13,13996.857881838736,4469.984018472361,350,30,5260,2927,2419,100,1,40,12,17.355
Gen_Data_100_4,1988.7,48.89,3,10,11093.322147255034,4630.383116312211,417,84,5505,2780,2638,100,0,40,10,15.023
Gen_Data_100_5,1736.63,42.83,4,6,7068.289260382803,4773.753966366361,289,25,5529,2488,2338,100,0,40,6,16.238
Gen_Data_100_6,2042.92,50.3,5,12,13025.801168034599,4502.789836983693,319,99,5273,3054,2667,100,0,40,12,16.831
Gen_Data_100_7,1683.24,41.41,6,15,15986.688052823632,4723.245992485459,368,47,5518,2869,2467,100,2,40,13,14.889
Gen_Data_100_8,1983.05,48.77,7,8,8991.998392607356,4631.220213855322,341,45,5442,2648,2282,100,0,40,8,10.511
Gen_Data_100_9,1860.11,45.87,10,7,8110.765528788911,4518.79019964552,347,64,5333,2624,2362,100,0,40,7,13.716
Gen_Data_100_10,1713.73,42.24,2,16,16981.63021606752,4946.8846970869245,134,25,5505,3303,2882,100,3,40,13,19.43
