ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run3,4013.7,20.07,17,3,8049.045399911369,25812.73027063721,2466,21,30824,10562,10962,300,0,200,3,3.367,0.8,3297,105,2546
Gen_Data_500_0.7_2_Run3,4024.11,20.12,9,9,14047.90161349108,25671.46935707022,2792,23,31009,11117,11733,300,0,200,9,4.087,1.232,3085,101,2076
Gen_Data_500_0.7_3_Run3,4013.88,20.07,15,9,14036.965890931879,26204.578527321653,2594,57,31339,10822,11420,300,0,200,9,4.11,1.196,2920,79,1949
Gen_Data_500_0.7_4_Run3,4016.67,20.08,22,1,6179.855559589731,25567.33121751381,3360,27,31493,10862,11849,300,0,200,1,5.069,1.974,4039,84,1386
Gen_Data_500_0.7_5_Run3,4024.0,20.12,11,2,7028.430621307943,25557.016208888497,2893,31,31026,10609,10851,300,0,200,2,1.694,0.484,3422,103,1995
Gen_Data_500_0.7_6_Run3,4011.42,20.06,12,17,21951.769934604617,26159.054125368864,3160,4,31807,9756,10279,300,1,200,16,2.786,1.046,3536,101,2166
Gen_Data_500_0.7_7_Run3,3996.82,19.98,18,1,6029.285626316486,25510.884097082806,3368,4,31435,10691,10875,300,0,200,1,1.705,0.368,4115,94,2545
Gen_Data_500_0.7_8_Run3,4014.7,20.07,16,1,6102.578610960294,26216.72242069692,3237,11,32014,10687,11251,300,0,200,1,3.67,1.128,3339,88,1954
Gen_Data_500_0.7_9_Run3,4009.33,20.05,15,11,15982.521260371619,25722.59598350289,3410,3,31641,10200,10639,300,0,200,11,2.906,0.878,3584,97,1834
Gen_Data_500_0.7_10_Run3,4027.07,20.13,14,0,5069.645704831941,26313.074866921506,2937,0,31830,11291,11622,300,0,200,0,3.744,0.662,3578,84,1824
