ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run3,4025.37,20.12,10,2,7067.768227259528,25594.58904571168,2503,50,30657,10620,11029,300,0,200,2,3.227,0.818,4069,111,2479
Gen_Data_500_0.7_2_Run3,4024.49,20.12,14,12,16967.95998255396,26507.569957615073,2069,20,31090,10953,11310,300,0,200,12,2.905,0.714,4235,105,2127
Gen_Data_500_0.7_3_Run3,4018.97,20.09,16,9,14076.999193861926,26785.174407169878,2253,33,31571,10796,11598,300,0,200,9,4.358,1.604,4368,89,2263
Gen_Data_500_0.7_4_Run3,4024.95,20.12,14,6,11051.039395228692,26372.087581741016,2602,31,31511,10668,11235,300,0,200,6,3.922,1.134,4392,93,1722
Gen_Data_500_0.7_5_Run3,4024.72,20.12,13,2,7045.5035805842745,25852.95175504036,2389,18,30786,10543,10848,300,0,200,2,2.528,0.61,4790,105,2129
Gen_Data_500_0.7_6_Run3,4010.7,20.05,14,18,22974.259040429257,26774.53657895544,2658,21,31908,9894,10645,300,1,200,17,3.884,1.502,5119,88,1861
Gen_Data_500_0.7_7_Run3,3991.33,19.96,23,1,6036.740390607361,26040.748520958936,2621,17,31222,10691,10937,300,0,200,1,2.326,0.492,4520,99,2937
Gen_Data_500_0.7_8_Run3,4013.72,20.07,12,5,10055.297881575318,26284.888792685164,2681,43,31503,10633,11223,300,0,200,5,4.015,1.18,4343,100,2046
Gen_Data_500_0.7_9_Run3,4008.79,20.04,16,10,15013.436096392436,26712.373726697027,2863,0,32089,10158,10604,300,0,200,10,3.476,0.892,5030,86,2036
Gen_Data_500_0.7_10_Run3,4025.3,20.12,13,3,8094.909243458368,26603.062225510494,2733,1,31892,11199,11817,300,0,200,3,4.84,1.236,4711,83,1765
