ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,11943.26674239873,11
Gen_Data_100_2,14063.834937424428,13
Gen_Data_100_3,8057.01224174868,7
Gen_Data_100_4,11021.561293579383,10
Gen_Data_100_5,12953.588357260634,12
Gen_Data_100_6,6041.278703872691,5
Gen_Data_100_7,10918.888164136722,10
Gen_Data_100_8,13906.376518218667,13
Gen_Data_100_9,9013.657287468644,8
Gen_Data_100_10,4043.2400543058257,3
