ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run3,288.74,7.22,7,3,4028.892877913162,4887.639382329868,585,11,5967,2101,2327,60,0,40,3,4.365,2.26,492,11,299
Gen_Data_100_0.7_2_Run3,316.14,7.9,8,0,1071.0097324287235,4764.861387575042,870,0,6152,2014,2321,60,0,40,0,7.661,3.07,665,13,316
Gen_Data_100_0.7_3_Run3,323.34,8.08,12,3,4003.3058721871184,5105.919828260925,583,0,6189,2109,2210,60,0,40,3,5.43,1.01,560,12,380
Gen_Data_100_0.7_4_Run3,346.07,8.65,9,5,6038.9217319103755,4846.430895946884,490,0,5821,1948,2253,60,0,40,5,8.907,3.05,608,12,263
Gen_Data_100_0.7_5_Run3,310.13,7.75,11,2,3016.262937474889,5139.66292074033,457,0,6107,2154,2353,60,0,40,2,8.3,1.99,920,4,124
Gen_Data_100_0.7_6_Run3,303.98,7.6,15,3,4062.722532151706,5154.377591120487,548,0,6194,2166,2582,60,0,40,3,13.148,4.16,631,7,195
Gen_Data_100_0.7_7_Run3,344.6,8.61,13,6,7030.30688624405,4735.776693146227,786,55,6006,2016,2357,60,0,40,6,9.226,3.41,765,11,287
Gen_Data_100_0.7_8_Run3,389.84,9.75,10,4,4962.820512820513,4627.9211456790035,831,0,5954,1869,1880,60,0,40,4,0.556,0.11,465,15,469
Gen_Data_100_0.7_9_Run3,351.22,8.78,13,5,6019.106884048357,5052.0668084277,631,0,6176,2198,2515,60,0,40,5,9.147,3.17,530,15,458
Gen_Data_100_0.7_10_Run3,274.24,6.85,10,1,2011.8291133579703,5115.8237517914395,430,0,6057,1879,1987,60,0,40,1,3.241,1.08,538,11,305
