ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run3,294.65,7.37,9,3,4008.025531565692,4798.173219620574,592,0,5884,2101,2241,60,0,40,3,3.704,1.4,347,2,42
Gen_Data_100_0.7_2_Run3,343.71,8.59,13,0,1037.5862758876733,4803.843815634988,310,3,5621,2014,2167,60,0,40,0,4.806,1.53,559,2,98
Gen_Data_100_0.7_3_Run3,355.14,8.88,10,4,5002.223086798684,4914.38217113921,619,7,6019,2059,2252,60,0,40,4,6.005,1.93,352,0,0
Gen_Data_100_0.7_4_Run3,370.12,9.25,7,5,5994.990829479472,4929.9910564213515,208,13,5615,1933,2112,60,0,40,5,6.711,1.79,324,3,99
Gen_Data_100_0.7_5_Run3,416.39,10.41,14,3,4016.594469802784,5019.41233549468,403,0,5914,2154,2385,60,0,40,3,7.97,2.31,488,1,58
Gen_Data_100_0.7_6_Run3,320.98,8.02,10,3,4028.3765093266547,4959.717131499977,222,2,5672,2166,2489,60,0,40,3,11.059,3.23,411,0,0
Gen_Data_100_0.7_7_Run3,405.13,10.13,12,7,8014.388909191374,4734.283363551902,402,19,5605,2033,2452,60,0,40,7,10.701,4.19,642,3,95
Gen_Data_100_0.7_8_Run3,434.55,10.86,12,6,6953.147435897436,4647.773113441861,480,0,5608,1857,1930,60,0,40,6,2.646,0.73,537,6,163
Gen_Data_100_0.7_9_Run3,368.9,9.22,9,5,5993.515385864491,5109.241413885087,139,0,5735,2179,2457,60,0,40,5,6.409,2.78,200,0,0
Gen_Data_100_0.7_10_Run3,344.56,8.61,7,0,1048.4202402547098,4926.842202228567,415,0,5847,1887,2098,60,0,40,0,5.112,2.11,363,5,193
