ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,6053.840848512729,3
Gen_Data_300_2,6032.432549908372,3
Gen_Data_300_3,3162.9848727108983,0
Gen_Data_300_4,4029.5576236150773,1
Gen_Data_300_5,3086.5006065682574,0
Gen_Data_300_6,3117.19037555045,0
Gen_Data_300_7,4084.020670043755,1
Gen_Data_300_8,4064.114299954592,1
Gen_Data_300_9,5067.53643901519,2
Gen_Data_300_10,4113.121350221054,1
