BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.7_1,1200.8833333333332,60.04333333333333,0.0,10.0,10100.0,890.5078648716113,532.0,0.0,1477.0,230.0,230.0,0.0,0.0,20.0,10.0,0.0
Gen_Data_20_0.7_2,1201.2433333333333,60.06,0.0,12.0,12080.0,688.8876237095336,704.0,0.0,1433.0,173.0,173.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.7_3,1201.2699999999998,60.06333333333333,1.0,10.0,10100.0,919.0952626470089,531.0,0.0,1504.0,192.0,192.0,0.0,0.0,20.0,10.0,0.0
Gen_Data_20_0.7_4,1201.1966666666667,60.05666666666667,0.0,9.0,9110.0,848.7514206294667,466.0,0.0,1375.0,162.0,162.0,0.0,0.0,20.0,9.0,0.0
Gen_Data_20_0.7_5,1201.0733333333335,60.050000000000004,0.0,9.0,9110.0,952.3016018677116,506.0,0.0,1517.0,252.0,252.0,0.0,0.0,20.0,9.0,0.0
Gen_Data_20_0.7_6,1201.2066666666667,60.06,0.0,9.0,9110.0,1081.3243235469051,383.0,0.0,1523.0,292.0,292.0,0.0,0.0,20.0,9.0,0.0
Gen_Data_20_0.7_7,1201.3833333333332,60.06666666666666,0.0,11.0,11090.0,752.5295493046252,335.0,0.0,1138.0,95.0,95.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_8,1200.9,60.04666666666666,0.0,10.0,10100.0,830.4201388946808,652.0,0.0,1535.0,201.0,201.0,0.0,0.0,20.0,10.0,0.0
Gen_Data_20_0.7_9,1201.1166666666668,60.053333333333335,0.0,8.0,8140.0,865.7011308688451,665.0,0.0,1597.0,161.0,197.0,0.0,0.0,20.0,8.0,5.0
Gen_Data_20_0.7_10,1201.2866666666666,60.06333333333333,0.0,11.0,11090.0,871.1326541064142,306.0,0.0,1225.0,179.0,179.0,0.0,0.0,20.0,11.0,0.0
