BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.7_1,1201.3133333333333,60.06333333333333,0.0,13.0,13070.0,1008.2140992510821,478.0,0.0,1529.0,126.0,126.0,0.0,0.0,20.0,13.0,0.0
Gen_Data_20_0.7_2,1201.2933333333333,60.06666666666666,0.0,13.0,13070.0,1018.5712794747177,494.0,0.0,1558.0,113.0,113.0,0.0,0.0,20.0,13.0,0.0
Gen_Data_20_0.7_3,1201.4266666666665,60.07,0.0,11.0,11090.0,1020.6901815026152,485.0,0.0,1561.0,183.0,183.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_4,1201.4766666666667,60.07333333333333,0.0,12.0,12080.0,963.9463785705938,652.0,0.0,1667.0,90.0,90.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.7_5,1201.3766666666668,60.06666666666666,0.0,14.0,14060.0,995.6096617508628,553.0,0.0,1591.0,175.0,175.0,0.0,0.0,20.0,14.0,0.0
Gen_Data_20_0.7_6,1201.0433333333333,60.050000000000004,0.0,11.0,11090.0,1050.2744847477109,504.0,0.0,1606.0,228.0,228.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_7,1201.2166666666665,60.06,0.0,13.0,13070.0,915.8636926092103,430.0,0.0,1391.0,68.0,68.0,0.0,0.0,20.0,13.0,0.0
Gen_Data_20_0.7_8,1201.3666666666668,60.06666666666666,0.0,11.0,11090.0,1027.4154786878219,453.0,0.0,1535.0,166.0,166.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.7_9,1201.1233333333332,60.05666666666667,0.0,10.0,10100.0,1080.6354703345232,581.0,0.0,1721.0,147.0,147.0,0.0,0.0,20.0,10.0,0.0
Gen_Data_20_0.7_10,1201.0033333333333,60.04666666666666,0.0,13.0,13070.0,948.1526529167031,375.0,0.0,1368.0,157.0,157.0,0.0,0.0,20.0,13.0,0.0
