ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,14790.25181073991,9
Gen_Data_500_2,17408.49148026825,12
Gen_Data_500_3,10451.432157549978,5
Gen_Data_500_4,8633.58798291181,3
Gen_Data_500_5,9388.100252572163,4
Gen_Data_500_6,17449.038414934646,12
Gen_Data_500_7,21458.405070761262,16
Gen_Data_500_8,29528.748369121888,24
Gen_Data_500_9,19469.18565969707,14
Gen_Data_500_10,11552.707267499281,6
