ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7739.79,60.06,26,29,31914.49304119189,12312.371862704633,580,8,14266,5139,5994,180,0,120,29,10.556
Gen_Data_300_2,7641.38,59.39,32,31,33919.75027751416,12699.02590595537,518,13,14583,5901,6876,180,0,120,31,11.891
Gen_Data_300_3,7398.79,58.47,28,29,32032.318990411062,12942.75153788945,374,81,14693,6191,7634,180,0,120,29,15.765
Gen_Data_300_4,7676.98,60.06,37,22,24975.038016936523,12733.711379351183,454,24,14596,5666,6499,180,0,120,22,11.526
Gen_Data_300_5,7608.77,59.85,40,19,22073.560500042233,12335.757489674626,623,26,14371,5662,6719,180,0,120,19,13.9
Gen_Data_300_6,7570.75,59.79,41,25,28115.0975285535,12715.014311514402,380,22,14481,6296,8014,180,0,120,25,16.93
Gen_Data_300_7,7586.44,59.61,39,25,28035.24101746735,12561.579318618136,554,136,14512,5862,7223,180,0,120,25,13.669
Gen_Data_300_8,7646.3,59.69,32,17,20034.65719831568,12374.42246557102,531,36,14331,5592,6565,180,1,120,16,13.269
Gen_Data_300_9,7442.21,58.54,34,34,36957.03276483117,12603.563504973356,453,2,14407,5731,7071,180,0,120,34,16.313
Gen_Data_300_10,7363.1,57.93,38,22,25018.163212774234,12714.108618528859,373,36,14502,5655,6663,180,0,120,22,12.65
