ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,11032.565431926667,10
Gen_Data_100_2,14063.834937424428,13
Gen_Data_100_3,8057.01224174868,7
Gen_Data_100_4,10105.633778204658,9
Gen_Data_100_5,12955.667910621069,12
Gen_Data_100_6,6108.7738848541885,5
Gen_Data_100_7,9967.028835979603,9
Gen_Data_100_8,13906.376518218667,13
Gen_Data_100_9,7026.747630946438,6
Gen_Data_100_10,4043.2400543058257,3
