ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.5_1_Run3,11966.1,59.83,18,50,54784.16888959097,20141.700197975173,1575,23,24013,9757,10967,300,2,200,48,10.151
Gen_Data_500_0.5_2_Run3,11982.11,59.91,27,47,51920.60210893137,20206.108798348967,1533,81,24061,9780,11539,300,0,200,47,12.485
Gen_Data_500_0.5_3_Run3,12026.4,60.13,15,49,53857.997248849184,19899.415398867004,1828,19,24039,9174,10601,300,1,200,48,10.22
Gen_Data_500_0.5_4_Run3,12028.33,60.14,16,51,55736.236755034486,20268.06645675447,1582,32,24133,9802,10857,300,0,200,51,8.808
Gen_Data_500_0.5_5_Run3,12015.77,60.08,27,29,34042.89562752344,20242.85623757172,1588,34,24237,9693,11053,300,3,200,26,10.782
Gen_Data_500_0.5_6_Run3,11982.37,59.91,32,36,40980.46226645905,20018.518279371227,1782,60,24170,9247,10670,300,0,200,36,11.44
Gen_Data_500_0.5_7_Run3,12026.14,60.13,6,63,67601.67668677494,20012.523098862774,1435,28,23695,8612,9472,300,0,200,63,6.876
Gen_Data_500_0.5_8_Run3,12025.64,60.13,29,40,44891.51343255613,20458.73822176708,1488,27,24297,9559,10825,300,0,200,40,10.767
Gen_Data_500_0.5_9_Run3,11952.91,59.76,32,29,33985.11682853812,20134.28672869888,1592,28,24119,9754,10818,300,0,200,29,9.12
Gen_Data_500_0.5_10_Run3,12025.9,60.13,29,42,46871.329613224356,20095.40079139835,1748,108,24169,9801,11032,300,0,200,42,10.109
