ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,7809.262500000001,60.05,12.0,33.25,36163.335606096465,11971.481575239019,997.0,101.75,14328.5,7503.75,5943.5,300.0,0.0,120.0,33.25,10.0305
Gen_Data_300_2,7897.6125,60.07,8.25,28.0,31006.45867584789,12262.098129076498,975.0,134.0,14618.0,8431.5,6873.25,300.0,0.0,120.0,28.0,12.60675
Gen_Data_300_3,7728.0075,59.7475,12.75,29.5,32584.81536896365,12333.267765632789,792.5,180.25,14498.0,9054.75,7892.5,300.0,0.0,120.0,29.5,18.356
Gen_Data_300_4,7904.397500000001,60.074999999999996,12.25,24.5,27519.534025646433,12249.970576983855,893.5,156.75,14539.75,7797.75,6407.0,300.0,0.0,120.0,24.5,10.640249999999998
Gen_Data_300_5,7825.9475,60.06,11.0,25.75,28793.598209505682,11991.293852772476,1104.0,143.75,14482.75,8048.25,6399.75,300.0,0.0,120.0,25.75,13.951
Gen_Data_300_6,7787.145,60.0125,12.25,29.5,32625.37662034659,12178.349783088846,882.75,141.5,14421.5,9093.0,7998.75,300.0,0.0,120.0,29.5,20.979250000000004
Gen_Data_300_7,7732.15,59.825,12.0,29.0,32038.81920653982,12266.50138971977,824.0,111.5,14463.5,8372.25,7059.0,300.0,0.0,120.0,29.0,16.01925
Gen_Data_300_8,7785.112499999999,59.805,11.5,19.5,22635.88774875499,12130.384203855543,949.25,139.25,14490.0,7974.75,6871.0,300.0,1.0,120.0,18.5,15.953750000000001
Gen_Data_300_9,7692.0375,59.4725,10.75,34.75,37746.22462647107,12400.722723240446,796.5,85.25,14542.75,8449.0,7103.75,300.0,0.0,120.0,34.75,15.641250000000003
Gen_Data_300_10,7815.9775,59.6225,13.0,20.5,23633.25018379203,12258.965733945042,914.75,118.0,14591.5,7766.0,6753.0,300.0,0.0,120.0,20.5,14.21525
