ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run3,515.31,1.72,11,52,54578.1293960669,14216.370668455762,3400,1,18932,5419,5767,0,0,300,52,4.951
Gen_Data_300_0.7_2_Run3,496.27,1.65,7,65,67476.40800276579,14222.874769261367,3359,0,18814,5043,5480,0,0,300,65,4.626
Gen_Data_300_0.7_3_Run3,492.3,1.64,6,53,55551.308600895725,14504.805401770802,3380,0,19189,5417,5632,0,0,300,53,3.358
Gen_Data_300_0.7_4_Run3,507.94,1.69,8,55,57549.66031271712,14566.468668756183,3220,0,19086,5228,5613,0,0,300,55,4.137
Gen_Data_300_0.7_5_Run3,550.97,1.84,12,58,60527.10243392783,14175.68721802584,3618,0,19065,5092,5427,0,0,300,58,4.154
Gen_Data_300_0.7_6_Run3,517.85,1.73,10,44,46673.47184548172,14363.428271080269,3123,0,18823,5607,5927,0,0,300,44,4.394
Gen_Data_300_0.7_7_Run3,529.94,1.77,9,65,67390.72569465541,14605.282556870276,2925,0,18773,5421,5575,0,0,300,65,2.376
Gen_Data_300_0.7_8_Run3,526.78,1.76,7,62,64483.12807311403,14324.446737381162,3351,0,18929,5340,5614,0,0,300,62,3.503
Gen_Data_300_0.7_9_Run3,525.84,1.75,8,46,48665.48363263962,13947.411093898716,3738,0,19023,4856,5263,0,0,300,46,4.824
Gen_Data_300_0.7_10_Run3,512.33,1.71,19,57,59512.03476109618,14705.732496214516,3349,0,19332,5481,5717,0,0,300,57,2.606
