ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run5,2370.16,19.75,18,0,3063.9708036033066,15603.955384040975,1850,17,18981,5826,6105,180,0,120,0,3.792,0.93,1765,48,1357
Gen_Data_300_0.7_2_Run5,2383.41,19.86,14,2,5020.681972424989,16059.069647934948,1932,23,19512,6870,7097,180,0,120,2,2.836,0.7566666666666667,2049,33,890
Gen_Data_300_0.7_3_Run5,2393.2,19.94,9,3,6127.270990547486,15601.462026407613,2214,53,19350,6687,7339,180,0,120,3,7.233,2.1733333333333333,1841,53,1310
Gen_Data_300_0.7_4_Run5,2369.55,19.75,11,0,3042.7602212030306,15681.855545497288,1951,10,19188,6297,6506,180,0,120,0,2.781,0.6966666666666667,1620,47,1398
Gen_Data_300_0.7_5_Run5,2407.81,20.06,15,3,6026.571699481792,15789.411564436048,2160,24,19467,6469,6798,180,0,120,3,2.787,1.0966666666666667,2318,48,1382
Gen_Data_300_0.7_6_Run5,2393.77,19.95,11,1,4038.998198805477,15269.761708474103,2598,6,19391,6204,6426,180,0,120,1,2.825,0.74,1961,48,1146
Gen_Data_300_0.7_7_Run5,2401.34,20.01,15,7,10087.09637996689,15918.160538594855,1890,35,19321,6824,7581,180,0,120,7,5.622,2.5233333333333334,2027,40,880
Gen_Data_300_0.7_8_Run5,2407.93,20.07,16,2,5111.702187959587,15826.793406540732,1951,36,19307,7434,8069,180,0,120,2,6.236,2.1166666666666667,1879,32,869
Gen_Data_300_0.7_9_Run5,2403.36,20.03,14,2,5063.332073715848,15137.49294761831,2302,11,18982,6660,7050,180,0,120,2,7.593,1.3,1806,32,1084
Gen_Data_300_0.7_10_Run5,2406.3,20.05,13,6,9032.841307307313,15338.67466617136,1837,2,18690,6419,6869,180,0,120,6,5.5,1.5,2192,38,823
