ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run5,2374.29,19.79,18,1,4039.4526058459473,15482.430182616472,1714,7,18715,5813,6045,180,0,120,1,2.487,0.7733333333333333,2454,30,1126
Gen_Data_300_0.7_2_Run5,2379.46,19.83,17,1,4051.6629224178905,15556.31043928402,1888,11,18962,6916,7217,180,0,120,1,4.49,1.0033333333333334,2247,21,771
Gen_Data_300_0.7_3_Run5,2391.25,19.93,17,1,4118.146186830665,15137.517507883258,1689,39,18352,6775,7348,180,0,120,1,6.704,1.91,2234,8,257
Gen_Data_300_0.7_4_Run5,2362.85,19.69,13,0,3031.8558474773304,15301.57990264216,1980,17,18802,6297,6453,180,0,120,0,1.644,0.52,2399,25,1011
Gen_Data_300_0.7_5_Run5,2399.4,19.99,16,2,5054.940068940289,15477.90951844975,1400,20,18389,6481,6820,180,0,120,2,3.938,1.13,1899,45,1899
Gen_Data_300_0.7_6_Run5,2407.07,20.06,12,1,4008.0673599613,15104.880280449104,1397,4,18013,6204,6303,180,0,120,1,1.726,0.33,1880,26,1022
Gen_Data_300_0.7_7_Run5,2404.28,20.04,19,0,3107.808723346138,15715.429739917945,925,55,18172,7008,7566,180,0,120,0,4.425,1.86,1445,20,792
Gen_Data_300_0.7_8_Run5,2407.37,20.06,16,0,3120.1176443396353,15575.570007169474,974,20,18083,7495,8187,180,0,120,0,6.815,2.3066666666666666,1342,8,445
Gen_Data_300_0.7_9_Run5,2402.19,20.02,14,0,3067.8571048469857,15609.809320009394,1102,1,18257,6723,7031,180,0,120,0,4.493,1.0266666666666666,1409,9,397
Gen_Data_300_0.7_10_Run5,2389.81,19.92,22,5,8027.591365909509,15302.335850419282,1350,0,18161,6455,6854,180,0,120,5,5.064,1.33,1844,13,537
