ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7209.39,60.08,4,27,29953.544159531175,10969.796393111164,1555,197,13900,7661,5945,300,0,120,27,9.623
Gen_Data_300_2,7209.42,60.08,6,33,36075.34689038123,11365.863321289562,1503,185,14210,8536,7741,300,0,120,33,17.33
Gen_Data_300_3,7210.59,60.09,11,24,27229.984869653985,11080.249221505153,1562,232,14037,8451,7749,300,0,120,24,19.266
Gen_Data_300_4,7208.98,60.07,6,23,26212.483745056175,11256.967396367858,1451,236,14110,8385,7212,300,1,120,22,16.328
Gen_Data_300_5,7209.53,60.08,4,32,35016.44560025907,11055.550807065194,1800,225,14199,8295,7030,300,0,120,32,14.757
Gen_Data_300_6,7209.89,60.08,8,29,32002.159599297644,10516.165641728792,1993,333,13868,8101,6807,300,0,120,29,14.839
Gen_Data_300_7,7208.27,60.07,11,31,34014.18498020133,11058.391679763028,1597,227,14018,8879,7426,300,0,120,31,16.138
Gen_Data_300_8,7210.62,60.09,11,28,31265.21918394819,11480.881268323472,1043,214,13898,9811,8939,300,0,120,28,22.527
Gen_Data_300_9,7209.37,60.08,9,25,28239.334029800426,11266.411385846119,1529,376,14187,8525,7794,300,0,120,25,17.369
Gen_Data_300_10,7209.34,60.08,8,33,35977.03345882257,10921.693737514728,1792,188,14070,8321,6696,300,0,120,33,12.226
