ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,13015.809540549022,12
Gen_Data_100_2,15975.744609743673,15
Gen_Data_100_3,12052.109557699066,11
Gen_Data_100_4,11954.787430518538,11
Gen_Data_100_5,11953.129191638418,11
Gen_Data_100_6,13991.655185084297,13
Gen_Data_100_7,14013.509233740288,13
Gen_Data_100_8,13036.271418769498,12
Gen_Data_100_9,11001.58138848225,10
Gen_Data_100_10,12032.111368845864,11
