ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,37565.92567296168,32
Gen_Data_500_2,25651.933212705644,20
Gen_Data_500_3,35606.11365211508,30
Gen_Data_500_4,23507.014389449138,18
Gen_Data_500_5,30298.403449903213,25
Gen_Data_500_6,31695.507314734976,26
Gen_Data_500_7,24543.02877511763,19
Gen_Data_500_8,25553.261568069054,20
Gen_Data_500_9,45431.38365638347,40
Gen_Data_500_10,20687.282612744486,15
