ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run5,4026.46,20.13,21,3,8047.042735826544,25577.227402161636,2509,4,30637,10553,10976,300,0,200,3,3.219,0.846,4180,103,2450
Gen_Data_500_0.7_2_Run5,4026.22,20.13,11,13,17972.357751726715,26764.497788779117,1835,23,31104,10939,11376,300,0,200,13,3.042,0.874,3896,104,2147
Gen_Data_500_0.7_3_Run5,4026.34,20.13,16,7,12091.755480273649,26720.927540238663,2366,30,31615,10856,11519,300,0,200,7,4.816,1.326,4441,94,2449
Gen_Data_500_0.7_4_Run5,4022.11,20.11,15,4,9092.271262787,26229.478924930358,2691,62,31464,10726,11476,300,0,200,4,3.567,1.5,4641,86,1888
Gen_Data_500_0.7_5_Run5,4026.4,20.13,14,1,6047.523330832855,25638.53210242263,2383,11,30580,10598,10863,300,0,200,1,2.552,0.53,4203,98,1792
Gen_Data_500_0.7_6_Run5,4016.66,20.08,16,12,16994.203952167132,25945.18618119152,3143,10,31601,10134,10633,300,1,200,11,3.794,0.998,5087,108,2647
Gen_Data_500_0.7_7_Run5,4001.26,20.0,25,2,7070.082203846067,26266.59267526687,2680,21,31513,10688,11112,300,0,200,2,2.975,0.848,4639,99,3449
Gen_Data_500_0.7_8_Run5,4015.65,20.08,13,4,9039.009356275727,26402.90349884859,2463,7,31403,10660,11030,300,0,200,4,3.156,0.74,4985,91,1874
Gen_Data_500_0.7_9_Run5,4011.42,20.06,14,9,13996.434346485785,26000.53625506264,2783,19,31296,10213,10575,300,0,200,9,1.844,0.724,4845,91,2370
Gen_Data_500_0.7_10_Run5,4025.98,20.13,10,4,9002.053514241888,26552.600355933766,2383,28,31504,11241,11416,300,0,200,4,2.03,0.35,4575,85,2005
