ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_1,1199.078,29.508,12.0,14.8,15775.056940826902,4783.122975736058,210.8,14.0,5431.2,1871.0,2361.4,60.0,2.0,40.0,12.8,13.3794
Gen_Data_100_2,1044.896,25.714,10.2,11.6,12559.758698630483,4757.359039732165,213.0,6.0,5421.4,1691.0,2006.8,60.0,1.0,40.0,10.6,9.2546
Gen_Data_100_3,1298.58,31.922000000000004,12.4,16.0,16936.54395030038,4619.828378939203,260.6,12.8,5309.4,1823.2,2225.0,60.0,1.0,40.0,15.0,15.2868
Gen_Data_100_4,1254.562,30.827999999999996,8.6,14.4,15351.746495540308,4696.513239437979,218.6,2.4,5354.0,1856.4,2274.4,60.0,0.0,40.0,14.4,11.0904
Gen_Data_100_5,1109.4859999999999,27.306,10.6,11.2,12218.453448233044,4643.996609614564,286.0,4.4,5377.6,1703.8,2178.0,60.0,0.0,40.0,11.2,13.7868
Gen_Data_100_6,1145.176,28.172000000000004,11.6,15.2,16173.796504221391,4469.547487152706,257.2,5.8,5165.8,1876.6,2400.4,60.0,0.0,40.0,15.2,10.736799999999999
Gen_Data_100_7,985.7220000000001,24.168,7.8,20.4,21294.80189673032,4775.250697725125,203.0,26.4,5380.0,1828.4,2333.6,60.0,2.0,40.0,18.4,13.778200000000002
Gen_Data_100_8,1159.1020000000003,28.462,13.6,13.8,14727.749842106034,4832.843530978345,142.0,3.4,5413.6,1901.4,2182.2,60.0,0.0,40.0,13.8,11.1988
Gen_Data_100_9,1062.118,26.071999999999996,5.4,10.4,11373.194311620171,4438.8038968045685,422.2,23.8,5317.4,1747.6,2071.4,60.0,0.0,40.0,10.4,11.454600000000001
Gen_Data_100_10,1044.428,25.656,8.6,22.6,23486.86762932392,4812.429625815857,188.6,18.4,5396.0,2177.2,2668.4,60.0,3.0,40.0,19.6,14.65
