ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,7840.246000000001,60.038,13.8,34.4,37337.876253243085,11654.079101321204,1334.0,120.0,14342.6,8885.8,6160.0,360.0,0.0,120.0,34.4,12.124600000000001
Gen_Data_300_2,7913.754000000001,60.08200000000001,12.4,35.8,38723.057465934566,12098.018543351985,1218.0,134.6,14658.0,9499.6,6752.8,360.0,0.0,120.0,35.8,12.5444
Gen_Data_300_3,7850.148000000001,59.726,8.8,44.0,46957.36110320962,12169.9540385942,1068.4,236.2,14535.2,9667.2,7509.2,360.0,0.0,120.0,44.0,17.125999999999998
Gen_Data_300_4,7916.236,60.08,10.8,33.2,36112.67841074374,12028.032596059686,1196.8,111.0,14573.8,9176.2,6274.2,360.0,0.0,120.0,33.2,12.381
Gen_Data_300_5,7894.860000000001,60.07199999999999,13.2,31.0,33957.34937774602,12039.16570310543,1114.6,105.8,14508.4,9268.2,6183.8,360.0,0.0,120.0,31.0,11.926599999999999
Gen_Data_300_6,7887.228,60.013999999999996,7.4,43.2,46164.21322436576,11903.508881576181,1266.0,193.0,14458.4,9635.6,7573.0,360.0,0.0,120.0,43.2,19.5244
Gen_Data_300_7,7807.161999999999,59.75,13.4,39.8,42723.602594461394,11994.638014874601,1169.0,108.4,14487.0,9370.0,6761.4,360.0,0.0,120.0,39.8,15.198399999999998
Gen_Data_300_8,7911.238,59.732000000000006,8.6,28.0,31002.097007110482,12003.631912880379,1141.6,143.2,14516.8,9278.6,6581.8,360.0,1.0,120.0,27.0,14.4982
Gen_Data_300_9,7826.825999999999,59.65,10.8,44.2,47050.41041188216,12097.133993403355,1167.4,157.2,14560.8,9482.6,6704.8,360.0,0.0,120.0,44.2,13.719800000000001
Gen_Data_300_10,7749.545999999999,59.49399999999999,11.8,29.0,31992.28633268686,12034.223272816953,1184.4,170.4,14592.8,9255.6,6450.4,360.0,0.0,120.0,29.0,13.674000000000001
