ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,6888.4800000000005,57.403333333333336,37.333333333333336,12.666666666666666,15830.58822433032,12799.343536901977,1404.6666666666667,28.333333333333332,15657.666666666666,6076.0,7183.333333333333,180.0,0.0,120.0,12.666666666666666,13.193
Gen_Data_300_2,6702.876666666666,55.85666666666666,32.0,20.333333333333332,23408.143421103032,12985.837569543912,1271.0,16.666666666666668,15676.333333333334,5768.333333333333,6926.333333333333,180.0,0.0,120.0,20.333333333333332,13.976666666666667
Gen_Data_300_3,6886.490000000001,57.38666666666666,31.666666666666668,17.666666666666668,20678.194671437534,13133.499135585438,1117.0,40.0,15673.333333333334,5913.666666666667,6807.0,180.0,0.0,120.0,17.666666666666668,12.982333333333335
Gen_Data_300_4,6881.056666666666,57.34,37.0,20.0,23051.166270265745,13050.309708511712,1058.0,29.666666666666668,15533.0,5796.0,6911.0,180.0,0.0,120.0,20.0,12.212333333333333
Gen_Data_300_5,6967.493333333333,58.06333333333333,33.333333333333336,11.333333333333334,14437.650420884165,12928.549499352746,1143.3333333333333,32.333333333333336,15535.666666666666,6054.666666666667,6938.0,180.0,0.0,120.0,11.333333333333334,11.11
Gen_Data_300_6,6981.206666666668,58.17666666666667,31.0,10.666666666666666,13836.825596419449,12947.583697433642,1234.6666666666667,10.0,15648.0,6738.666666666667,8013.333333333333,180.0,0.0,120.0,10.666666666666666,17.006666666666664
Gen_Data_300_7,6859.253333333334,57.16,30.0,15.333333333333334,18391.467536396838,13273.388555220568,905.3333333333334,9.333333333333334,15623.0,5894.666666666667,6766.666666666667,180.0,0.0,120.0,15.333333333333334,11.164333333333332
Gen_Data_300_8,6887.93,57.39666666666667,35.666666666666664,16.666666666666668,19924.973290760663,13008.313518272678,1331.3333333333333,26.666666666666668,15773.333333333334,6482.333333333333,8326.333333333334,180.0,1.0,120.0,15.666666666666666,19.832333333333334
Gen_Data_300_9,6760.893333333333,56.339999999999996,30.333333333333332,26.666666666666668,29631.70708917144,12651.429713512867,1268.6666666666667,10.0,15324.333333333334,5778.666666666667,6812.0,180.0,0.0,120.0,26.666666666666668,11.421333333333335
Gen_Data_300_10,6820.123333333333,56.833333333333336,30.333333333333332,20.0,23079.004936755122,13345.632121061506,841.3333333333334,22.666666666666668,15605.666666666666,6215.0,7445.0,180.0,0.0,120.0,20.0,14.782333333333332
