ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7708.54,60.03,12,31,33984.62078971276,11736.900342581033,1234,158,14347,7614,6208,300,0,120,31,11.53
Gen_Data_300_2,7738.83,60.07,14,26,29023.040129456956,12350.708542724165,965,138,14707,8522,6926,300,0,120,26,13.025
Gen_Data_300_3,7621.98,59.78,21,30,33129.69893321606,12252.527994811828,780,89,14396,9040,7999,300,1,120,29,19.139
Gen_Data_300_4,7737.38,60.06,14,17,20161.807386077573,12260.785892941529,850,127,14545,8109,7011,300,0,120,17,14.193
Gen_Data_300_5,7730.18,59.98,13,27,30055.127384690884,12025.619550552623,1031,105,14436,8079,6525,300,0,120,27,13.838
Gen_Data_300_6,7662.77,59.85,12,34,37137.526070893604,12113.998046147855,919,187,14376,8956,7885,300,0,120,34,20.448
Gen_Data_300_7,7705.05,59.71,13,31,33995.85785727195,12497.079405194927,731,109,14586,8499,7159,300,0,120,31,13.593
Gen_Data_300_8,7692.67,59.95,11,19,22086.356516436503,12298.289425906203,909,81,14628,7831,6539,300,1,120,18,14.651
Gen_Data_300_9,7645.85,59.54,12,32,34997.68423034703,12128.160202665002,928,153,14416,8414,6848,300,0,120,32,13.628
Gen_Data_300_10,7598.72,59.44,16,21,24106.410031298616,12017.589917172123,1054,126,14490,7817,6901,300,0,120,21,13.712
