ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,4053.36,20.11,3,74,76471.99187705427,9886.948685001564,3116,251,14144,6749,4769,300,0,120,74,7.434
Gen_Data_300_2,4045.5,20.11,3,77,79595.55677008534,10118.687142436089,3021,404,14271,7567,6824,300,0,120,77,15.457
Gen_Data_300_3,4100.42,20.1,2,63,65758.15329949175,10132.06103354322,2662,412,14005,7818,7097,300,0,120,63,17.385
Gen_Data_300_4,3948.02,20.11,3,61,63794.19451933973,9874.085207874088,3001,484,14092,7367,6157,300,2,120,59,12.986
Gen_Data_300_5,4110.13,20.1,2,68,70660.32997848206,9955.516998257006,3024,108,14159,7333,6057,300,1,120,67,14.911
Gen_Data_300_6,4026.94,20.11,3,71,73541.1804390072,10219.80487541402,2541,266,13919,6931,5558,300,0,120,71,10.664
Gen_Data_300_7,4192.47,20.12,1,78,80511.85598219089,9988.098484786082,2967,371,14078,7041,5871,300,1,120,77,10.865
Gen_Data_300_8,4000.9,20.1,4,67,69756.54008417245,9992.64890435474,2679,431,13860,7954,7545,300,1,120,66,19.712
Gen_Data_300_9,4021.56,20.1,0,68,70714.97198780908,10173.846938096574,2762,147,14119,7615,6502,300,1,120,67,15.883
Gen_Data_300_10,4091.67,20.11,2,66,68630.18850309338,9842.416570714875,3059,216,14083,7495,5981,300,0,120,66,12.513
