ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run1,2128.99,7.1,19,75,77474.24572173624,11848.7434703001,2539,0,15564,4716,5405,0,0,300,75,7.964,2.296666666666667,3415,279,8422
Gen_Data_300_0.7_2_Run1,2455.24,8.18,11,100,102139.21154679646,11305.249702445171,2387,0,14743,4059,4594,0,0,300,100,5.321,1.7833333333333334,3748,265,7670
Gen_Data_300_0.7_3_Run1,2327.52,7.76,10,87,89249.33515321373,11065.69850497453,2136,0,14294,4525,4947,0,0,300,87,4.906,1.4066666666666667,3020,245,6911
Gen_Data_300_0.7_4_Run1,2505.44,8.35,14,96,98314.08237517887,11406.671584031334,2427,3,14904,4447,5304,0,0,300,96,7.725,2.8566666666666665,3153,265,7530
Gen_Data_300_0.7_5_Run1,2381.24,7.94,6,95,97198.17602937188,11427.601616792535,2448,0,14942,4550,4985,0,0,300,95,5.064,1.45,2954,258,8446
Gen_Data_300_0.7_6_Run1,2425.65,8.09,16,96,98286.05475858333,11237.586712163074,1553,0,13851,4518,5231,0,0,300,96,7.315,2.3766666666666665,2477,260,7788
Gen_Data_300_0.7_7_Run1,2744.58,9.15,8,115,116953.57595498036,10672.816700150586,2179,0,13823,4152,4498,0,0,300,115,4.401,1.1533333333333333,3056,253,6785
Gen_Data_300_0.7_8_Run1,2412.71,8.04,15,89,91358.58978149577,10946.336470028928,2022,0,14063,4633,5432,0,0,300,89,8.881,2.6633333333333336,2711,254,8255
Gen_Data_300_0.7_9_Run1,2060.61,6.87,9,77,79540.57998035659,11069.558078225917,2794,19,15023,4205,5176,0,0,300,77,9.202,3.236666666666667,3418,242,7795
Gen_Data_300_0.7_10_Run1,2532.22,8.44,10,104,106176.08777801678,10704.938947534425,2196,0,13927,4631,5382,0,0,300,104,7.98,2.5033333333333334,2528,269,8119
