BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.5_1,6.396666666666667,0.7999999999999999,2.6666666666666665,5.0,5184.076294028964,1238.865846675486,262.3333333333333,0.0,1580.6666666666667,392.0,560.0,12.0,2.0,8.0,3.0,15.0
Gen_Data_20_0.5_2,5.14,0.6433333333333334,1.0,5.0,5150.0,1105.520653921124,321.0,0.0,1506.0,244.0,244.0,12.0,1.0,8.0,4.0,0.0
Gen_Data_20_0.5_3,10.273333333333333,1.2833333333333334,2.0,3.0,3206.912438089899,1245.1401575881803,168.0,0.0,1500.0,396.0,559.0,12.0,2.0,8.0,1.0,14.0
Gen_Data_20_0.5_4,5.033333333333334,0.63,0.0,4.0,4160.0,1343.3241826617475,261.0,0.0,1690.0,437.0,437.0,12.0,2.0,8.0,2.0,0.0
Gen_Data_20_0.5_5,6.406666666666666,0.7999999999999999,1.0,4.0,4168.518518518518,1343.6905532851372,234.0,0.0,1663.0,317.0,363.0,12.0,1.0,8.0,3.0,3.333
Gen_Data_20_0.5_6,13.76,1.72,1.0,2.0,2180.0,1300.398254876832,289.0,0.0,1686.0,376.0,376.0,12.0,0.0,8.0,2.0,0.0
Gen_Data_20_0.5_7,5.926666666666667,0.7399999999999999,1.0,4.0,4160.0,1218.148767367672,289.0,0.0,1591.0,396.0,396.0,12.0,2.0,8.0,2.0,0.0
Gen_Data_20_0.5_8,6.003333333333334,0.7533333333333333,0.0,5.0,5169.346231190625,1236.100345952645,333.0,0.0,1651.0,434.0,544.0,12.0,1.0,8.0,4.0,10.0
Gen_Data_20_0.5_9,18.003333333333334,2.2466666666666666,1.0,5.0,5167.996894409938,1226.845169038299,306.0,37.0,1614.0,358.0,454.0,12.0,1.0,8.0,4.0,8.0
Gen_Data_20_0.5_10,8.463333333333333,1.0599999999999998,0.0,2.0,2180.0,1137.22535156016,404.0,0.0,1634.0,360.0,360.0,12.0,0.0,8.0,2.0,0.0
