BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.5_1,5.640000000000001,0.7033333333333335,2.0,5.0,5184.076294028964,1032.3937935197698,463.3333333333333,0.0,1573.6666666666667,392.0,560.0,12.0,2.0,8.0,3.0,15.0
Gen_Data_20_0.5_2,3.8800000000000003,0.48666666666666664,1.0,5.0,5150.0,1052.5066712134683,374.0,0.0,1506.0,244.0,244.0,12.0,1.0,8.0,4.0,0.0
Gen_Data_20_0.5_3,11.459999999999999,1.4333333333333336,2.0,3.0,3206.912438089898,1132.955835224925,310.3333333333333,0.0,1528.0,396.0,559.0,12.0,2.0,8.0,1.0,13.666666666666666
Gen_Data_20_0.5_4,4.8,0.6,0.0,4.0,4160.0,1278.2538644755148,352.0,0.0,1715.0,437.0,437.0,12.0,2.0,8.0,2.0,0.0
Gen_Data_20_0.5_5,5.97,0.75,0.0,4.0,4168.518518518518,1203.782422289167,398.6666666666667,0.0,1684.3333333333333,317.0,363.0,12.0,1.0,8.0,3.0,3.333
Gen_Data_20_0.5_6,13.670000000000002,1.71,0.0,2.0,2180.0,1174.5544150886424,427.0,0.0,1696.0,376.0,376.0,12.0,0.0,8.0,2.0,0.0
Gen_Data_20_0.5_7,6.226666666666667,0.7799999999999999,1.0,4.0,4160.0,1131.3155328525768,376.0,0.0,1591.0,396.0,396.0,12.0,2.0,8.0,2.0,0.0
Gen_Data_20_0.5_8,6.616666666666667,0.8266666666666667,0.0,5.0,5169.346231190625,1055.5114656614412,528.6666666666666,0.0,1662.0,434.0,544.0,12.0,1.0,8.0,4.0,10.0
Gen_Data_20_0.5_9,18.53,2.316666666666667,0.0,5.0,5154.782608695652,1094.8226362639277,457.0,0.0,1633.0,358.0,380.0,12.0,1.0,8.0,4.0,4.0
Gen_Data_20_0.5_10,6.953333333333333,0.87,0.0,2.0,2180.0,1028.8028144325922,567.0,0.0,1691.0,360.0,360.0,12.0,0.0,8.0,2.0,0.0
