BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.5_1,13.266666666666666,0.0,0.0,3.0,3213.6182912050513,946.1342924676301,0.0,0.0,1034.0,550.0,754.0,12.0,3.0,8.0,0.0,18.0
Gen_Data_20_0.5_2,10.723333333333334,0.0,0.0,5.0,5150.0,950.2631043492516,42.0,0.0,1069.0,368.0,227.0,12.0,5.0,8.0,0.0,0.0
Gen_Data_20_0.5_3,10.873333333333333,0.0,0.0,3.0,3188.0235492010106,1040.913987999425,30.0,0.0,1156.0,467.0,446.0,12.0,3.0,8.0,0.0,8.333
Gen_Data_20_0.5_4,12.089999999999998,0.0,0.0,2.0,2198.985507246377,1142.460713705316,108.0,0.0,1345.0,610.0,710.0,12.0,2.0,8.0,0.0,7.5
Gen_Data_20_0.5_5,10.87,0.0,0.0,3.0,3188.2750582750596,1180.519982968061,0.0,0.0,1265.0,485.0,476.0,12.0,3.0,8.0,0.0,6.666999999999999
Gen_Data_20_0.5_6,11.383333333333333,0.0,0.0,0.0,222.4521306206626,1276.1994841370358,15.0,0.0,1396.0,511.0,649.0,12.0,0.0,8.0,0.0,10.833
Gen_Data_20_0.5_7,11.003333333333332,0.0,0.0,4.0,4160.0,1104.2397921305328,41.0,0.0,1230.0,502.0,401.0,12.0,4.0,8.0,0.0,0.0
Gen_Data_20_0.5_8,14.76,0.0,0.0,3.0,3176.1818181818307,1062.9220725127939,176.0,0.0,1327.0,533.0,461.0,12.0,3.0,8.0,0.0,2.8570000000000007
Gen_Data_20_0.5_9,10.44,0.0,0.0,2.0,2190.1785714285716,1168.9371161350884,20.0,20.0,1282.0,495.0,496.0,12.0,2.0,8.0,0.0,4.0
Gen_Data_20_0.5_10,13.409999999999998,0.0,0.0,1.0,1196.9518716577695,1121.374923871034,266.0,0.0,1486.0,460.0,482.0,12.0,1.0,8.0,0.0,4.0
