ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,13319.161721195032,10
Gen_Data_300_2,9320.921324124838,6
Gen_Data_300_3,14286.336089752353,11
Gen_Data_300_4,7318.315457980785,4
Gen_Data_300_5,8321.159123056103,5
Gen_Data_300_6,14525.287930844743,11
Gen_Data_300_7,20363.203874388328,17
Gen_Data_300_8,5185.635185291612,2
Gen_Data_300_9,14258.828372185628,11
Gen_Data_300_10,8196.240684616634,5
