ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,3755.92,20.08,1,61,63684.18561448324,9726.479698304882,3027,322,13958,7101,5572,300,0,120,61,11.594
Gen_Data_300_2,3792.53,20.07,3,52,54923.10465906676,10516.05463986999,2175,286,13937,8251,7557,300,0,120,52,17.526
Gen_Data_300_3,3714.22,20.07,2,66,68724.19626891703,10004.375806854343,2781,331,13974,7830,6854,300,0,120,66,17.135
Gen_Data_300_4,3636.26,20.07,3,57,59717.319711674994,10159.008310773905,2816,288,14215,6901,5873,300,0,120,57,11.848
Gen_Data_300_5,3718.65,20.07,6,62,64650.22267720096,10177.208038887962,2721,306,14102,7667,6026,300,0,120,62,10.903
Gen_Data_300_6,3852.55,20.08,3,73,75617.75496080366,10065.259796737895,2833,217,14042,7137,5767,300,0,120,73,14.276
Gen_Data_300_7,3793.8,20.08,0,88,90522.52130195312,9503.477784356048,3596,455,14186,7362,6182,300,0,120,88,16.777
Gen_Data_300_8,3736.9,20.08,3,55,57940.98072746906,10374.349909588414,2217,455,13844,8316,8024,300,0,120,55,19.443
Gen_Data_300_9,3607.26,20.07,5,58,60727.23603728095,10492.679096619795,2299,238,14025,7332,6463,300,0,120,58,14.304
Gen_Data_300_10,3820.11,20.07,4,58,60734.50518247412,10309.877913282146,2463,260,13993,7172,6279,300,0,120,58,14.049
