ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,2053.7743281751846,1
Gen_Data_100_2,2020.6710896033255,1
Gen_Data_100_3,1017.0276563832522,0
Gen_Data_100_4,1012.1590207402646,0
Gen_Data_100_5,1993.8461538463907,1
Gen_Data_100_6,4994.060251601168,4
Gen_Data_100_7,2993.8528683057993,2
Gen_Data_100_8,1029.0484213724576,0
Gen_Data_100_9,3013.2598838447107,2
Gen_Data_100_10,1032.7311167944645,0
