ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7609.24,59.91,31,31,33862.05584525303,12135.871992835679,695,33,14204,5140,5854,180,0,120,31,10.451
Gen_Data_300_2,7611.71,59.78,24,34,36814.37038928516,12572.50791184724,624,4,14545,5661,6319,180,0,120,34,10.897
Gen_Data_300_3,7536.91,59.61,33,30,32991.294643056324,12648.4225989121,342,8,14367,6244,7520,180,0,120,30,16.505
Gen_Data_300_4,7653.41,60.06,30,18,21078.811321275876,12382.021320517133,593,9,14410,5651,6658,180,0,120,18,14.19
Gen_Data_300_5,7613.89,59.91,38,19,22069.301217021308,12365.799711256594,626,31,14409,5522,6479,180,0,120,19,12.826
Gen_Data_300_6,7615.64,60.05,34,26,29159.423290339153,12548.390756271112,347,59,14277,6310,8065,180,0,120,26,18.116
Gen_Data_300_7,7544.9,59.39,35,34,36862.419799855634,12694.858771432027,492,70,14536,5703,6641,180,0,120,34,12.507
Gen_Data_300_8,7595.77,59.68,36,18,21085.640132183806,12495.732974243589,591,20,14512,5636,6791,180,1,120,17,15.128
Gen_Data_300_9,7528.05,59.18,24,31,34037.38365825691,12757.274940448762,400,30,14517,5953,7249,180,0,120,31,17.303
Gen_Data_300_10,7493.73,59.3,36,21,24083.61388821371,12408.643489492375,507,22,14326,5631,6911,180,0,120,21,15.186
