ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.7_1_Run2,3246.36,6.49,23,52,56619.22523268617,23465.06031427093,4967,2,30809,9444,9797,0,0,500,52,2.978
Gen_Data_500_0.7_2_Run2,3202.5,6.41,11,65,69495.30169183097,23372.247337532805,5223,0,30887,9859,10306,0,0,500,65,3.301
Gen_Data_500_0.7_3_Run2,3055.63,6.11,17,48,52572.95370730998,23220.23065684942,5420,0,31011,9187,9389,0,0,500,48,1.897
Gen_Data_500_0.7_4_Run2,2768.6,5.54,10,49,53626.45916747094,23777.73243378477,4706,0,30863,9584,9932,0,0,500,49,2.254
Gen_Data_500_0.7_5_Run2,3734.92,7.47,15,32,36803.05032837014,22875.321745035428,5292,3,30631,9574,9956,0,0,500,32,3.13
Gen_Data_500_0.7_6_Run2,3317.96,6.64,18,51,55622.30137877558,23344.768890749863,4906,19,30612,9461,9826,0,0,500,51,2.43
Gen_Data_500_0.7_7_Run2,3419.71,6.84,13,51,55569.035994309146,23282.557599663727,5264,0,30929,9472,9719,0,0,500,51,1.758
Gen_Data_500_0.7_8_Run2,2987.92,5.98,21,57,61515.39806488002,23385.407443403183,4927,0,30662,9785,10080,0,0,500,57,1.699
Gen_Data_500_0.7_9_Run2,2898.05,5.8,11,68,72428.0152059771,23122.61569780751,5301,0,30702,9322,9730,0,0,500,68,2.583
Gen_Data_500_0.7_10_Run2,3818.9,7.64,18,41,45757.10447677542,23207.89524968163,5369,0,31011,9806,10393,0,0,500,41,3.661
