ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run5,1200.62,0.0,0,8,8964.032198319203,4061.4861896366897,2,0,4530,1944,2122,60,8,40,0,7.92,1.78,10,0,0
Gen_Data_100_0.5_2_Run5,1200.56,0.0,0,1,2148.7208101032056,4022.919423147901,33,0,4556,1983,2667,60,1,40,0,19.33,6.84,111,0,0
Gen_Data_100_0.5_3_Run5,1201.01,0.0,0,7,8051.406174134472,4127.1447596503285,38,0,4636,1918,2389,60,7,40,0,17.664,4.71,74,0,0
Gen_Data_100_0.5_4_Run5,1200.97,0.0,0,12,12980.77727541297,4077.6932430815295,19,14,4533,1700,2018,60,12,40,0,9.513,3.18,14,0,0
Gen_Data_100_0.5_5_Run5,1201.13,0.0,0,4,5014.853242085665,3999.379607314302,71,0,4556,2127,2307,60,4,40,0,9.823,1.8,143,0,0
Gen_Data_100_0.5_6_Run5,1200.7,0.0,0,8,9026.620663001739,3862.3187948943987,80,0,4404,1861,2356,60,8,40,0,18.263,4.95,71,0,0
Gen_Data_100_0.5_7_Run5,1200.63,0.0,0,6,7005.6232177131915,4212.483558342566,18,0,4706,1961,2311,60,6,40,0,13.539,3.5,8,0,0
Gen_Data_100_0.5_8_Run5,1200.7,0.0,0,5,6028.843695348947,3880.1797115913823,27,0,4390,1827,2141,60,5,40,0,12.199,3.14,71,0,0
Gen_Data_100_0.5_9_Run5,1200.77,0.0,0,6,7136.507790700881,3950.5985174899856,52,3,4479,2189,3082,60,6,40,0,23.807,8.93,76,0,0
Gen_Data_100_0.5_10_Run5,1200.55,0.0,0,5,6023.683438470037,4092.6338667958094,15,2,4591,1729,2093,60,5,40,0,13.579,3.64,116,0,0
