ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run5,460.73,11.51,11,15,15891.47344034696,4146.998727436119,334,0,4913,1827,2025,60,0,40,15,6.881,1.98,487,11,429
Gen_Data_100_0.5_2_Run5,509.78,12.74,13,17,18007.059850665046,3975.384421204366,442,4,4842,1593,2369,60,0,40,17,20.747,7.76,387,13,379
Gen_Data_100_0.5_3_Run5,508.53,12.71,4,22,22827.221199684947,4028.5038840271095,502,2,4932,1628,1755,60,0,40,22,6.554,1.27,316,15,455
Gen_Data_100_0.5_4_Run5,546.27,13.65,7,22,22842.1330045899,4074.627885709593,178,0,4653,1676,1930,60,0,40,22,6.633,2.54,358,10,359
Gen_Data_100_0.5_5_Run5,507.68,12.69,11,20,20853.21083394396,4091.4559131726533,321,2,4825,1697,1910,60,0,40,20,8.631,2.13,331,7,290
Gen_Data_100_0.5_6_Run5,495.83,12.39,6,20,20883.67973726232,3951.6238634388023,468,2,4826,1788,2195,60,0,40,20,13.958,4.07,343,5,189
Gen_Data_100_0.5_7_Run5,415.27,10.38,14,12,12996.827673705118,4032.6927421764835,389,4,4870,1951,2499,60,0,40,12,14.424,5.48,277,12,298
Gen_Data_100_0.5_8_Run5,458.82,11.47,15,13,13958.606457283277,3997.6653965750747,251,0,4696,1669,2024,60,0,40,13,9.248,3.55,383,13,556
Gen_Data_100_0.5_9_Run5,470.53,11.76,8,17,17956.655400519463,4067.8719871762446,418,75,4921,1834,2462,60,0,40,17,17.242,6.28,305,16,410
Gen_Data_100_0.5_10_Run5,404.89,10.11,9,14,14951.8086144451,4232.042857967985,244,0,4911,1581,1931,60,0,40,14,9.396,3.5,578,7,96
