ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,14429.45,60.09,3,84,88516.68355020772,19085.329257879206,2113,191,23310,12835,9937,500,0,200,84,10.068
Gen_Data_500_2,14427.72,60.16,3,97,101592.14109715914,19381.926166569807,1940,245,23359,12896,10510,500,0,200,97,14.802
Gen_Data_500_3,14718.22,60.18,0,89,93546.41377680682,19274.799408456303,2063,403,23422,12088,9637,500,1,200,88,9.75
Gen_Data_500_4,14458.33,60.16,4,72,76751.48750588768,19614.196367350338,1688,271,23463,12672,10160,500,0,200,72,12.433
Gen_Data_500_5,14560.58,60.05,1,90,94708.13962611908,19298.158865886315,1972,365,23338,13647,11660,500,1,200,89,16.902
Gen_Data_500_6,14638.7,60.16,4,85,89618.657048776,19648.83360150497,1825,345,23550,13638,11393,500,1,200,84,12.385
Gen_Data_500_7,14862.63,60.15,2,84,88633.8579317681,19258.092421047855,2063,352,23422,12692,10284,500,0,200,84,12.47
Gen_Data_500_8,14563.58,60.15,0,105,109331.16287962595,19093.87978372474,2457,403,23555,12342,9496,500,1,200,104,9.361
Gen_Data_500_9,14730.03,60.09,1,104,108506.05991456361,19457.070996263014,2143,463,23586,13542,10651,500,0,200,104,12.773
Gen_Data_500_10,14497.32,59.99,2,90,94737.62697097936,19365.530282403986,2020,428,23456,13385,10942,500,0,200,90,15.82
