ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,1181.66,29.1,12,15,15970.004089526616,4730.673769002999,206,0,5375,1857,2318,60,2,40,13,13.369
Gen_Data_100_2,1129.31,27.82,11,11,11967.459913057168,4722.256863773898,232,16,5407,1677,1992,60,1,40,10,9.043
Gen_Data_100_3,1186.0,29.12,11,16,16934.005026888084,4632.105845609419,289,16,5352,1814,2225,60,1,40,15,14.745
Gen_Data_100_4,1182.0,29.07,8,15,15936.074473771032,4673.662098927422,269,0,5378,1846,2247,60,0,40,15,10.365
Gen_Data_100_5,1164.53,28.68,10,11,11989.829661683787,4672.151952293611,226,4,5347,1714,2076,60,0,40,11,10.726
Gen_Data_100_6,1139.18,28.03,13,15,15987.50760319639,4395.054492500299,279,29,5114,1860,2406,60,0,40,15,10.782
Gen_Data_100_7,912.77,22.42,9,22,22890.967174602196,4742.203866324079,216,41,5350,1802,2362,60,2,40,20,15.414
Gen_Data_100_8,1032.39,25.32,13,15,15909.269500810115,4867.316168986524,146,5,5447,1893,2124,60,0,40,15,9.538
Gen_Data_100_9,1053.05,25.86,4,11,11955.375767253272,4431.19322515599,422,28,5308,1741,2026,60,0,40,11,10.305
Gen_Data_100_10,949.89,23.34,8,23,23878.377240777172,4833.06887131695,176,23,5402,2177,2662,60,3,40,20,14.73
