ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,3053.904462252078,0
Gen_Data_300_2,4133.924115302025,1
Gen_Data_300_3,4096.70196132099,1
Gen_Data_300_4,3993.3333333327246,1
Gen_Data_300_5,3070.0617837155933,0
Gen_Data_300_6,3080.6008813449585,0
Gen_Data_300_7,3055.761709063385,0
Gen_Data_300_8,3990.000000000582,1
Gen_Data_300_9,3075.497711623968,0
Gen_Data_300_10,2999.999999999287,0
