BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.5_1,711.6933333333333,2.373333333333333,20.0,86.0,88428.24015753208,10678.04081726404,1944.0,9.0,13747.0,4585.0,5448.0,0.0,0.0,300.0,86.0,11.056
Gen_Data_300_0.5_2,605.0166666666668,2.016666666666667,11.0,94.0,96210.41267245314,10878.308357051936,1815.0,0.0,13769.0,4212.0,4783.0,0.0,0.0,300.0,94.0,8.23
Gen_Data_300_0.5_3,600.8533333333334,2.006666666666667,14.0,80.0,82421.9549492587,11450.856952143622,1507.0,0.0,14103.0,4782.0,5548.0,0.0,0.0,300.0,80.0,12.33
Gen_Data_300_0.5_4,600.2866666666666,2.0,10.0,97.0,99184.18948870512,10919.663408038994,1920.0,0.0,13906.0,4153.0,4634.0,0.0,0.0,300.0,97.0,6.074000000000001
Gen_Data_300_0.5_5,649.75,2.1666666666666665,18.0,91.0,93387.90937903809,10975.977276664855,1894.0,0.0,13960.0,4480.0,5367.0,0.0,0.0,300.0,91.0,11.485999999999999
Gen_Data_300_0.5_6,573.1666666666666,1.91,16.0,101.0,103204.26773498913,11227.342336607893,1739.0,0.0,14007.0,4261.0,4884.0,0.0,0.0,300.0,101.0,8.816
Gen_Data_300_0.5_7,670.11,2.233333333333333,13.0,101.0,103201.38527289226,10930.10344922611,1759.0,0.0,13731.0,4744.0,5457.0,0.0,0.0,300.0,101.0,10.495
Gen_Data_300_0.5_8,628.0866666666666,2.0966666666666662,19.0,102.0,104193.76325688088,10981.238881380248,1747.0,0.0,13767.0,4337.0,4932.0,0.0,0.0,300.0,102.0,8.391
Gen_Data_300_0.5_9,666.3833333333333,2.223333333333333,14.0,82.0,84393.55531228536,11031.696488545067,1774.0,0.0,13945.0,4239.0,4970.0,0.0,0.0,300.0,82.0,10.067
Gen_Data_300_0.5_10,585.0400000000001,1.95,16.0,91.0,93259.72316107864,11025.764817480458,1754.0,0.0,13877.0,4549.0,5100.0,0.0,0.0,300.0,91.0,7.979
