BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.5_1,690.9900000000001,2.3033333333333332,18.0,111.0,113189.31729334484,11326.031903520232,1599.0,2.0,13949.0,3934.0,4809.0,0.0,0.0,300.0,111.0,11.809
Gen_Data_300_0.5_2,621.1999999999999,2.07,16.0,121.0,122946.1212876712,11374.961406197699,1532.0,0.0,13869.0,3744.0,4285.0,0.0,0.0,300.0,121.0,7.896
Gen_Data_300_0.5_3,622.5100000000001,2.0733333333333337,12.0,102.0,104350.18329075912,11820.15147737304,1271.0,1.0,14131.0,4418.0,5508.0,0.0,0.0,300.0,102.0,15.178000000000003
Gen_Data_300_0.5_4,597.67,1.9933333333333332,6.0,116.0,118002.25988735103,11607.362313922398,1399.0,0.0,14012.0,3945.0,4440.0,0.0,0.0,300.0,116.0,8.009
Gen_Data_300_0.5_5,638.1233333333333,2.126666666666667,14.0,124.0,125964.66977669368,11454.166801980033,1645.0,0.0,14044.0,3749.0,4249.0,0.0,0.0,300.0,124.0,7.328
Gen_Data_300_0.5_6,630.1133333333333,2.0966666666666667,18.0,100.0,102376.59751686388,11469.121111085557,1348.0,1.0,13876.0,4340.0,5350.0,0.0,0.0,300.0,100.0,12.248
Gen_Data_300_0.5_7,635.0866666666667,2.1166666666666667,14.0,106.0,108088.96187524013,11374.111692934826,1593.0,4.0,14003.0,4337.0,4858.0,0.0,0.0,300.0,106.0,7.145
Gen_Data_300_0.5_8,602.1333333333333,2.0066666666666664,13.0,107.0,109147.69127057448,11196.168070070882,1511.0,0.0,13745.0,4128.0,4720.0,0.0,0.0,300.0,107.0,8.799
Gen_Data_300_0.5_9,628.2400000000001,2.0966666666666667,13.0,111.0,113068.45689558209,11557.144651374778,1459.0,0.0,14037.0,3713.0,4268.0,0.0,0.0,300.0,111.0,8.857
Gen_Data_300_0.5_10,595.6266666666667,1.9866666666666666,13.0,105.0,107133.78347962008,11587.760247816876,1348.0,0.0,13984.0,4237.0,4769.0,0.0,0.0,300.0,105.0,7.919999999999999
