ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,844.71,20.03,9,15,15889.107579990161,4083.950125360064,174,8,4692,1825,2052,60,0,40,15,7.727
Gen_Data_100_2,854.37,20.04,18,10,11032.577061316948,3978.9750361655865,117,8,4553,1713,2246,60,0,40,10,14.872
Gen_Data_100_3,847.79,20.03,6,19,19908.349424309254,4006.404148712058,294,40,4710,1730,2090,60,0,40,19,13.776
Gen_Data_100_4,847.03,20.03,9,21,21874.96623044899,3900.347473520018,255,35,4558,1693,2106,60,0,40,21,10.455
Gen_Data_100_5,851.51,20.03,9,15,15926.444467661066,4074.1235294308212,249,18,4760,1799,2021,60,0,40,15,10.06
Gen_Data_100_6,849.02,20.03,14,13,13990.821564071362,3811.4433244109596,265,7,4520,1857,2405,60,0,40,13,19.811
Gen_Data_100_7,846.36,20.04,14,13,13972.224917408104,3906.585958172149,278,25,4623,1937,2401,60,0,40,13,12.395
Gen_Data_100_8,848.42,20.03,14,16,16897.510777298397,3901.528012739272,187,15,4514,1612,1787,60,0,40,16,4.747
Gen_Data_100_9,848.32,20.03,10,15,15988.53310370853,4006.3389188587344,236,2,4677,1905,2546,60,0,40,15,16.558
Gen_Data_100_10,850.45,20.04,12,13,13986.63112862864,4060.7253471865774,208,0,4707,1590,1996,60,0,40,13,12.517
