ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run2,4018.27,20.09,19,2,7043.752472843367,25359.302461793668,2209,28,30099,10589,10906,300,0,200,2,2.653,0.634,3550,97,2680
Gen_Data_500_0.7_2_Run2,4023.26,20.12,17,4,9086.741246432892,25869.131689124086,1913,50,30315,11240,11808,300,0,200,4,3.48,1.136,2581,84,1963
Gen_Data_500_0.7_3_Run2,4022.92,20.11,25,5,10062.683787850503,25867.980244448536,3141,13,31531,10959,11451,300,0,200,5,3.451,0.984,3789,59,1837
Gen_Data_500_0.7_4_Run2,4023.82,20.12,22,2,7147.740025772009,25692.809409227953,2202,67,30423,10857,11657,300,0,200,2,3.989,1.6,3291,74,1692
Gen_Data_500_0.7_5_Run2,4024.95,20.12,22,1,6031.166814405516,25553.781609489288,1077,16,29163,10607,10810,300,0,200,1,1.402,0.406,2124,80,1855
Gen_Data_500_0.7_6_Run2,4014.34,20.07,14,9,13964.427847043738,26001.245425798505,2180,10,30685,10133,10338,300,1,200,8,1.826,0.41,3321,66,1846
Gen_Data_500_0.7_7_Run2,4001.94,20.01,19,1,6077.12372295007,25433.77051328795,3085,45,31060,10696,11082,300,0,200,1,2.181,0.772,3826,84,3260
Gen_Data_500_0.7_8_Run2,4018.75,20.09,12,4,9002.881652666763,25256.424656961368,3317,7,31090,10607,10852,300,0,200,4,2.355,0.49,4121,73,1832
Gen_Data_500_0.7_9_Run2,4012.99,20.06,21,2,7056.998690282624,25884.649382308857,2099,40,30511,10415,10818,300,0,200,2,2.434,0.806,3036,67,1624
Gen_Data_500_0.7_10_Run2,4022.51,20.11,13,0,5075.461801036544,25669.378630391104,2145,27,30371,11291,11677,300,0,200,0,3.62,0.772,2430,66,1865
