ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run1,205.18,10.26,0,10,10100.0,890.5078648716114,532,0,1477,230,230,0,0,20,10,0.0,0.0,345,15,598
Gen_Data_20_0.7_2_Run1,263.45,13.17,0,13,13070.0,645.1022175729013,877,0,1558,113,113,0,0,20,13,0.0,0.0,327,15,616
Gen_Data_20_0.7_3_Run1,224.37,11.22,0,11,11090.0,734.9918514959277,744,0,1528,201,201,0,0,20,11,0.0,0.0,372,17,673
Gen_Data_20_0.7_4_Run1,207.17,10.36,0,10,10100.0,757.2644823367718,562,0,1375,157,157,0,0,20,10,0.0,0.0,370,14,644
Gen_Data_20_0.7_5_Run1,225.02,11.25,0,11,11090.0,797.6108356235119,672,0,1517,211,211,0,0,20,11,0.0,0.0,323,19,719
Gen_Data_20_0.7_6_Run1,204.76,10.24,0,10,10100.0,872.2412545191637,598,0,1523,247,247,0,0,20,10,0.0,0.0,367,14,602
Gen_Data_20_0.7_7_Run1,283.7,14.19,0,14,14060.0,486.41736080322164,407,0,927,63,63,0,0,20,14,0.0,0.0,185,14,704
Gen_Data_20_0.7_8_Run1,247.94,12.4,0,12,12080.0,567.4369172925182,926,0,1535,115,115,0,0,20,12,0.0,0.0,257,17,776
Gen_Data_20_0.7_9_Run1,227.95,11.4,0,11,11110.0,614.191169421413,910,0,1574,115,151,0,0,20,11,5.0,1.8,262,19,931
Gen_Data_20_0.7_10_Run1,269.18,13.46,0,13,13070.0,685.5388396342403,223,0,946,159,159,0,0,20,13,0.0,0.0,176,14,604
