ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,846.83,20.04,10,3,4020.1429785818664,4882.488818477541,515,11,5889,2101,2347,60,0,40,3,6.124
Gen_Data_100_2,855.26,20.03,13,1,2040.3859663546996,4762.333750957743,336,10,5607,1979,2215,60,0,40,1,6.372
Gen_Data_100_3,850.56,20.04,8,4,4992.461617595492,4842.820789498488,528,2,5861,2059,2199,60,0,40,4,4.563
Gen_Data_100_4,853.22,20.04,12,5,6004.853799120914,4991.380286005499,312,8,5785,1924,2200,60,0,40,5,7.994
Gen_Data_100_5,849.11,20.03,10,2,3072.864581333765,5026.671788043553,394,0,5921,2161,2502,60,0,40,2,9.603
Gen_Data_100_6,847.93,20.07,18,1,2113.4547722746142,4942.682253477557,313,5,5755,2220,2638,60,0,40,1,12.814
Gen_Data_100_7,841.46,20.04,8,4,5077.062436530495,4588.238242643153,533,26,5609,2082,2540,60,0,40,4,12.377
Gen_Data_100_8,844.65,20.03,10,4,4996.053921568628,4616.341919400433,621,6,5728,1856,1990,60,0,40,4,5.126
Gen_Data_100_9,845.88,20.04,8,6,7011.390109768472,4914.38703412091,301,30,5693,2176,2470,60,0,40,6,7.771
Gen_Data_100_10,860.47,20.03,11,1,2032.6996499396564,4998.248501338276,476,33,5977,1879,2085,60,0,40,1,5.357
