ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,850.98,20.03,6,12,13023.482497964666,3774.8909297457817,354,36,4582,2806,2564,100,0,40,12,20.231
Gen_Data_100_2,862.74,20.04,7,18,18953.121753653795,3676.3803338684647,620,98,4711,2489,2130,100,0,40,18,14.565
Gen_Data_100_3,854.79,20.04,9,15,15977.962924463402,3849.8060002066454,385,36,4664,2608,2217,100,1,40,14,16.068
Gen_Data_100_4,854.56,20.04,5,20,20917.611031231336,3771.3811915671604,486,10,4660,2639,2217,100,0,40,20,18.428
Gen_Data_100_5,859.71,20.03,11,12,13012.413086652163,4030.247206936579,389,65,4864,2767,2318,100,0,40,12,12.807
Gen_Data_100_6,856.57,20.04,7,18,18999.205556488832,3663.8291224881427,656,74,4733,2670,2586,100,0,40,18,24.206
Gen_Data_100_7,865.41,20.03,3,12,12974.086275662145,3763.268545496251,450,19,4661,2613,2351,100,0,40,12,14.681
Gen_Data_100_8,857.9,20.03,6,12,12970.587934677462,3717.6697709761347,440,69,4610,2369,2092,100,0,40,12,11.441
Gen_Data_100_9,860.11,20.04,7,15,16115.266193510939,3612.924367131322,546,44,4589,2782,2871,100,1,40,14,30.884
Gen_Data_100_10,859.18,20.04,4,12,12980.968421405798,3807.7215305935397,491,36,4747,2853,2126,100,0,40,12,13.266
