ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run1,4008.79,20.04,5,67,71558.23645754506,19531.465932356376,1247,38,22972,8841,9849,300,0,200,67,8.35,2.016,2683,64,1333
Gen_Data_500_0.5_2_Run1,4017.24,20.08,4,81,85565.03909583524,19713.917184761387,1147,76,22996,9194,10809,300,0,200,81,10.627,3.23,2540,51,1139
Gen_Data_500_0.5_3_Run1,4008.34,20.04,8,62,66788.16823548565,19214.005810045288,1444,55,22888,9514,11066,300,0,200,62,13.135,3.104,2373,56,1461
Gen_Data_500_0.5_4_Run1,4000.75,20.0,5,65,69627.53901764685,19531.278746178683,1428,18,23175,8834,9781,300,0,200,65,8.665,1.894,2823,62,1398
Gen_Data_500_0.5_5_Run1,4020.3,20.1,8,55,59863.833177182496,19386.514074260544,1407,54,23050,9197,10793,300,0,200,55,12.377,3.192,2202,63,1378
Gen_Data_500_0.5_6_Run1,4011.48,20.06,4,80,84398.80389001188,19588.612792234006,1189,21,22914,8079,8903,300,1,200,79,7.195,1.648,2822,65,1621
Gen_Data_500_0.5_7_Run1,4006.61,20.03,8,55,59772.67091934686,18981.838484885076,1815,6,23055,9408,10612,300,0,200,55,11.924,2.408,2370,78,1860
Gen_Data_500_0.5_8_Run1,4004.45,20.02,6,56,60837.42652971934,19611.331084731104,1290,29,23163,9207,10850,300,0,200,56,11.433,3.286,2458,59,1176
Gen_Data_500_0.5_9_Run1,3996.78,19.98,6,52,56661.09224090575,19680.25050072075,1269,7,23217,8939,9663,300,0,200,52,7.014,1.448,2960,69,1802
Gen_Data_500_0.5_10_Run1,4019.25,20.1,8,64,68908.01101896915,19694.71901904384,1243,38,23157,9808,11938,300,0,200,64,14.745,4.26,2683,49,1108
