ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run1,4013.43,20.06,10,60,64645.85653329681,19600.799584747874,1103,17,22943,8940,10071,300,0,200,60,9.528,2.262,1588,69,1617
Gen_Data_500_0.5_2_Run1,4026.91,20.13,8,65,69618.74608181568,19685.98540301565,1154,96,23059,9418,10643,300,0,200,65,8.873,2.45,1709,56,1383
Gen_Data_500_0.5_3_Run1,4007.32,20.03,12,66,70653.3692678922,19520.661073951407,1204,130,22953,9177,10445,300,0,200,66,9.527,2.536,1851,60,1258
Gen_Data_500_0.5_4_Run1,4029.03,20.14,6,55,59832.9647047382,19313.313835383215,1394,39,22997,9195,10754,300,0,200,55,11.737,3.118,1869,74,1749
Gen_Data_500_0.5_5_Run1,4022.86,20.11,7,65,69658.7107905998,19152.20009084058,1581,86,22941,8933,10131,300,0,200,65,8.461,2.396,1651,68,1328
Gen_Data_500_0.5_6_Run1,4020.31,20.1,11,65,69639.66300011674,19396.368609864516,1410,3,23035,8454,9581,300,1,200,64,8.903,2.254,1738,79,1603
Gen_Data_500_0.5_7_Run1,4005.18,20.02,16,47,51893.49128952535,19400.474225764934,1349,81,23060,9675,11225,300,0,200,47,11.755,3.1,1819,88,1711
Gen_Data_500_0.5_8_Run1,4017.31,20.08,11,54,58784.75546251699,19299.2906216602,1613,35,23201,9298,10699,300,0,200,54,9.71,2.802,2049,72,1792
Gen_Data_500_0.5_9_Run1,4011.72,20.06,4,56,60681.48981318806,19459.5010002138,1524,68,23259,8954,10025,300,0,200,56,7.449,2.142,1708,74,1762
Gen_Data_500_0.5_10_Run1,4026.79,20.13,10,75,79565.99180150683,19868.75957086491,1083,43,23129,9527,10732,300,0,200,75,9.569,2.41,1406,64,1944
