ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run1,3787.95,7.57,22,58,62587.29886318461,20445.05485548104,9594,2,32394,9315,9907,0,0,500,58,4.299,1.184,5928,497,7542
Gen_Data_500_0.7_2_Run1,3825.99,7.65,23,63,67610.15000647826,20694.18282714735,9400,32,32400,9799,10669,0,0,500,63,6.069,1.74,5993,500,8456
Gen_Data_500_0.7_3_Run1,3702.0,7.4,16,58,62552.52761361812,20813.321325582,9248,0,32400,9168,9612,0,0,500,58,3.579,0.888,6365,485,7725
Gen_Data_500_0.7_4_Run1,3718.01,7.44,14,61,65501.37424944813,20138.279927970707,9914,11,32397,8998,9372,0,0,500,61,3.598,0.748,6350,498,7244
Gen_Data_500_0.7_5_Run1,3754.76,7.51,13,53,57571.20684670412,20359.910383071736,9658,26,32399,9041,9282,0,0,500,53,1.859,0.482,6552,499,7346
Gen_Data_500_0.7_6_Run1,3762.09,7.52,22,55,59632.5432846904,20493.943657154014,9551,18,32400,9268,9862,0,0,500,55,4.198,1.188,5729,491,7593
Gen_Data_500_0.7_7_Run1,3690.6,7.38,17,53,57564.21819245245,20473.11551642396,9566,14,32397,9355,9670,0,0,500,53,1.629,0.63,6118,494,7296
Gen_Data_500_0.7_8_Run1,3771.23,7.54,18,54,58625.81993854888,21221.08544510782,8828,58,32400,9975,10540,0,0,500,54,3.548,1.13,5909,496,7553
Gen_Data_500_0.7_9_Run1,3785.97,7.57,19,68,72540.5704922909,20778.537870007367,9336,41,32400,9337,9932,0,0,500,68,3.893,1.19,6577,492,7274
Gen_Data_500_0.7_10_Run1,3867.24,7.73,20,57,61589.0499901992,21161.23276742685,8884,5,32399,9382,9870,0,0,500,57,3.358,0.976,6401,498,8106
