ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run1,4753.44,9.51,39,105,109471.84405440127,23547.856549677555,6714,20,32397,8025,9549,0,0,500,105,11.19,3.048,11687,460,11722
Gen_Data_500_0.7_2_Run1,4815.27,9.63,31,131,135063.05086372537,24397.35757527435,6008,54,32400,8148,9400,0,0,500,131,8.025,2.504,12464,465,11896
Gen_Data_500_0.7_3_Run1,4288.25,8.58,25,92,96283.53122789026,24260.586437225476,5924,4,32400,8277,8926,0,0,500,92,5.844,1.298,11601,450,10306
Gen_Data_500_0.7_4_Run1,4227.72,8.45,30,90,94407.04159634901,24105.01437377098,6079,24,32398,8465,9483,0,0,500,90,6.146,2.036,11573,459,10683
Gen_Data_500_0.7_5_Run1,5001.3,10.0,30,83,87482.69513872711,23533.243287443383,6596,14,32400,8329,9234,0,0,500,83,6.525,1.81,11194,474,12149
Gen_Data_500_0.7_6_Run1,4618.62,9.24,34,93,97272.95922758436,24380.412050081566,5822,20,32400,8309,8966,0,0,500,93,4.556,1.314,11254,449,11586
Gen_Data_500_0.7_7_Run1,4944.11,9.89,22,100,104242.86971625024,24117.210955805996,6098,55,32397,8446,9246,0,0,500,100,5.154,1.6,11139,455,12228
Gen_Data_500_0.7_8_Run1,4843.52,9.69,39,112,116191.48241800054,24786.893247952503,5501,24,32400,8501,9434,0,0,500,112,7.096,1.866,12418,437,11484
Gen_Data_500_0.7_9_Run1,4765.09,9.53,21,135,138804.81694976013,23836.012779327473,6550,26,32400,7339,7956,0,0,500,135,3.991,1.234,12402,479,11278
Gen_Data_500_0.7_10_Run1,4763.76,9.53,25,91,95359.46134366217,24359.57631367774,5819,0,32399,8869,9714,0,0,500,91,6.124,1.69,11419,473,12846
