ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,11969.897655965542,11
Gen_Data_100_2,14063.834937424428,13
Gen_Data_100_3,8057.01224174868,7
Gen_Data_100_4,11021.561293579383,10
Gen_Data_100_5,12953.588357260634,12
Gen_Data_100_6,6092.039790241157,5
Gen_Data_100_7,9954.32476963953,9
Gen_Data_100_8,13906.376518218667,13
Gen_Data_100_9,7055.449425726174,6
Gen_Data_100_10,5010.184988559045,4
