ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,5000.000000000378,0
Gen_Data_500_2,5004.7784517122345,0
Gen_Data_500_3,5039.433373950356,0
Gen_Data_500_4,5015.598940686472,0
Gen_Data_500_5,4999.9999999998545,0
Gen_Data_500_6,6027.345462169767,1
Gen_Data_500_7,5001.481481481576,0
Gen_Data_500_8,5015.276793237601,0
Gen_Data_500_9,5022.363470879565,0
Gen_Data_500_10,5000.000000001979,0
