ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.7_1_Run2,4013.09,20.07,22,2,7046.521110712357,25545.19230772065,2304,12,30416,10630,10898,300,0,200,2,2.239
Gen_Data_500_0.7_2_Run2,4021.89,20.11,11,15,19914.73163286264,26303.230556296876,2511,12,31331,10905,11120,300,0,200,15,2.093
Gen_Data_500_0.7_3_Run2,4006.96,20.03,12,8,12986.552863632533,25792.837385264633,3002,0,31328,10846,11201,300,0,200,8,3.143
Gen_Data_500_0.7_4_Run2,4024.45,20.12,18,5,10040.560709263633,25793.97552888856,3319,16,31651,10652,11031,300,0,200,5,2.522
Gen_Data_500_0.7_5_Run2,4022.31,20.11,11,2,7007.814596364285,25853.2690036015,2749,21,31155,10523,10651,300,0,200,2,1.171
Gen_Data_500_0.7_6_Run2,4005.42,20.03,15,9,14051.17239986137,26274.671775471397,2856,78,31660,10127,10857,300,1,200,8,3.751
Gen_Data_500_0.7_7_Run2,3993.93,19.97,17,1,6032.12053391777,26083.375197919748,3149,24,31802,10691,10882,300,0,200,1,1.825
Gen_Data_500_0.7_8_Run2,4011.0,20.05,18,2,7063.696232530707,26010.77685446164,3193,17,31759,10677,11108,300,0,200,2,3.547
Gen_Data_500_0.7_9_Run2,4007.53,20.04,19,5,10094.584305531185,25757.770545069125,3714,34,32008,10317,10862,300,0,200,5,4.026
Gen_Data_500_0.7_10_Run2,4014.81,20.07,15,0,5099.434635848383,26388.47564864631,2973,41,31948,11291,11759,300,0,200,0,4.108
