ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run2,4002.0,20.01,11,52,56826.013431522915,19140.110792502106,1309,35,22721,9065,10443,300,0,200,52,9.834,2.756,2268,67,1412
Gen_Data_500_0.5_2_Run2,4016.51,20.08,6,75,79635.1994652091,19595.53450913477,1363,27,23130,9228,10808,300,0,200,75,11.425,3.16,2867,42,873
Gen_Data_500_0.5_3_Run2,4005.6,20.03,12,66,70527.86632681623,19212.313348538653,1577,70,22984,9372,10241,300,0,200,66,6.646,1.738,2254,54,1326
Gen_Data_500_0.5_4_Run2,4012.43,20.06,3,71,75556.62632457666,19332.564220838107,1474,47,22975,8883,9939,300,0,200,71,7.412,2.112,2668,63,1463
Gen_Data_500_0.5_5_Run2,4016.36,20.08,11,56,60741.65134964206,19119.800511044195,1546,45,22916,9112,10315,300,0,200,56,8.345,2.406,2723,63,1291
Gen_Data_500_0.5_6_Run2,4000.99,20.0,6,65,69601.12919448661,19564.289018664604,1358,19,23138,8520,9523,300,1,200,64,8.123,2.006,2562,69,1586
Gen_Data_500_0.5_7_Run2,4004.14,20.02,10,54,58853.32372092342,19511.6969828132,1436,60,23211,9323,10660,300,0,200,54,11.556,2.674,2686,74,1536
Gen_Data_500_0.5_8_Run2,4004.25,20.02,8,50,54797.41247516734,19185.964984319828,1676,28,23152,9408,10603,300,0,200,50,10.318,2.39,2756,62,1263
Gen_Data_500_0.5_9_Run2,4001.42,20.01,9,48,52879.96346368727,19256.682857845124,1709,110,23255,9068,10461,300,0,200,48,9.574,2.786,2586,69,1484
Gen_Data_500_0.5_10_Run2,4011.87,20.06,11,55,59918.435895673196,19738.499407748357,1136,62,23125,9760,11666,300,0,200,55,13.713,3.812,2343,52,1236
