ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run2,4017.37,20.08,12,66,70611.82709661493,19498.03852302044,1107,41,22816,8632,9830,300,0,200,66,8.11,2.396,2959,71,2074
Gen_Data_500_0.5_2_Run2,4019.59,20.09,3,90,94444.30760899518,19731.373484542895,1173,36,23000,8972,10273,300,0,200,90,10.051,2.602,2199,52,1396
Gen_Data_500_0.5_3_Run2,4017.61,20.08,5,83,87466.11203862612,19948.85629852543,941,16,23015,8958,10238,300,0,200,83,10.016,2.56,2369,51,1159
Gen_Data_500_0.5_4_Run2,4013.15,20.06,9,56,60844.76576327151,19294.643983550504,1446,100,23015,9009,10512,300,0,200,56,11.592,3.006,2698,66,1638
Gen_Data_500_0.5_5_Run2,4019.92,20.1,4,69,73578.73013332038,19706.662360470433,1320,23,23209,8805,9706,300,0,200,69,9.026,1.802,2646,64,1291
Gen_Data_500_0.5_6_Run2,4005.94,20.03,7,75,79600.84218422741,19667.59017297095,1236,43,23071,8334,9665,300,1,200,74,9.946,2.662,2811,67,1471
Gen_Data_500_0.5_7_Run2,3997.77,19.99,7,63,67627.13867550966,19858.259060407843,1101,6,23199,9124,10138,300,0,200,63,9.897,2.028,2785,72,1778
Gen_Data_500_0.5_8_Run2,4012.3,20.06,10,57,61746.05258126627,19788.443802900063,1031,72,23084,9155,10570,300,0,200,57,10.594,2.83,2804,58,1259
Gen_Data_500_0.5_9_Run2,4002.34,20.01,6,62,66626.95528781886,19951.566289167666,950,41,23124,8670,9649,300,0,200,62,8.174,1.958,2656,68,1914
Gen_Data_500_0.5_10_Run2,4019.19,20.09,10,79,83551.27037506484,19926.185531083807,1034,47,23119,9266,10550,300,0,200,79,10.795,2.568,2450,45,1108
