ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,5698.76,29.51,46,15,18426.527915790528,12782.963099304496,902,196,15135,9083,8843,240,0,180,15,22.935
Gen_Data_300_2,5600.78,28.84,36,20,23460.6451813876,12788.357106802861,960,174,15154,9091,9001,240,0,180,20,25.328
Gen_Data_300_3,5647.77,28.32,42,20,23434.719903872676,12770.529138797046,902,136,15090,8354,8687,240,0,180,20,24.483
Gen_Data_300_4,5660.79,29.17,36,15,18438.14812862071,12710.05296220795,919,148,15073,8741,8498,240,1,180,14,24.631
Gen_Data_300_5,5664.94,29.3,30,16,19450.613264553813,12930.426686597411,744,188,15109,9081,8794,240,0,180,16,26.147
Gen_Data_300_6,5673.32,29.34,40,18,21346.053709898326,13051.201267430055,672,76,15147,9152,8593,240,0,180,18,22.881
Gen_Data_300_7,5671.41,29.38,35,10,13316.44243622223,12587.705402364974,1022,74,15083,8673,7498,240,0,180,10,17.474
Gen_Data_300_8,5789.75,28.98,42,17,20321.45407936757,12883.69410392554,872,130,15184,8030,7318,240,0,180,17,17.988
Gen_Data_300_9,5710.96,28.71,37,16,19411.17263866486,12867.436964261471,830,117,15133,8557,8143,240,0,180,16,23.087
Gen_Data_300_10,5691.11,29.38,43,15,18309.371275293128,12593.144664379459,1106,267,15150,8780,7970,240,0,180,15,19.689
