ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,4213.898656253145,1
Gen_Data_300_2,4511.571463943373,1
Gen_Data_300_3,7269.728256412054,4
Gen_Data_300_4,7323.9009413564,4
Gen_Data_300_5,7258.543067104332,4
Gen_Data_300_6,5265.394117465457,2
Gen_Data_300_7,8472.118530126838,5
Gen_Data_300_8,8498.5825301035,5
Gen_Data_300_9,3506.421815515265,0
Gen_Data_300_10,11234.886618780003,8
