ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,8877.34,20.18,0,144,147876.8737539847,15462.11284654555,5646,461,22913,10979,8270,500,0,200,144,8.67
Gen_Data_500_2,8742.85,20.18,1,151,154910.8475129812,16085.447694957591,5045,380,22904,11903,9221,500,4,200,147,11.214
Gen_Data_500_3,8919.15,20.17,3,151,154974.3560237,15280.94255521932,6113,556,23173,11823,9376,500,3,200,148,13.214
Gen_Data_500_4,8697.08,20.19,0,127,131292.6503879386,15531.163612029444,5167,487,22599,11656,9495,500,1,200,126,12.505
Gen_Data_500_5,8816.11,20.18,0,139,143051.41447658048,14873.492659463755,6013,561,22713,11579,8893,500,1,200,138,11.026
Gen_Data_500_6,8547.43,20.17,0,143,147064.91167439663,15929.059358991763,5388,510,23121,11078,8419,500,3,200,140,10.971
Gen_Data_500_7,8428.27,20.18,0,148,151935.97214303995,15406.810685854061,6094,499,23292,12033,8926,500,0,200,148,10.554
Gen_Data_500_8,9010.25,20.19,0,147,151036.51509898534,15401.158836339038,5934,636,23133,11323,9379,500,2,200,145,12.348
Gen_Data_500_9,8909.55,20.18,3,124,128130.06009728149,15873.8093942408,4944,399,22720,11399,8764,500,3,200,121,10.646
Gen_Data_500_10,8722.21,20.19,2,150,154083.05808761157,15601.217421054174,5561,696,22948,12305,10065,500,0,200,150,13.39
