ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_1,668.95,16.723333333333333,4.0,24.0,24784.381857240503,4334.895109477697,409.0,0.0,5137.0,2092.0,1357.0,100.0,18.0,40.0,6.0,2.372
Gen_Data_100_2,925.3333333333334,23.133333333333336,5.0,28.0,28734.81568627451,4488.571320963441,191.0,0.0,5043.0,2455.0,1653.0,100.0,15.0,40.0,13.0,2.5
Gen_Data_100_3,718.94,17.973333333333333,3.0,26.0,26794.27445717366,4242.858622315547,554.0,18.0,5168.0,2463.0,1807.0,100.0,17.0,40.0,9.0,9.247
Gen_Data_100_4,740.6599999999999,18.52,3.0,23.0,23800.956527347782,4267.483717671188,288.0,0.0,4946.0,2284.0,1570.0,100.0,14.0,40.0,9.0,3.897
Gen_Data_100_5,841.3166666666666,21.033333333333335,5.0,24.0,24780.383635887178,4282.268107767189,177.0,4.0,4841.0,2545.0,1651.0,100.0,15.0,40.0,9.0,4.407
Gen_Data_100_6,701.1833333333333,17.53333333333333,4.0,29.0,29717.424603174604,4112.224880935377,180.0,0.0,4655.0,2325.0,1391.0,100.0,19.0,40.0,10.0,1.333
Gen_Data_100_7,844.9333333333334,21.12666666666667,5.333333333333333,24.333333333333332,25121.577477685874,4354.234162089378,276.0,3.3333333333333335,5015.333333333333,2398.6666666666665,1647.6666666666667,100.0,13.0,40.0,11.333333333333334,4.459
Gen_Data_100_8,804.4533333333334,20.113333333333333,7.0,22.0,22824.20623453344,4486.364806117781,148.0,17.0,5029.0,2569.0,1872.0,100.0,16.0,40.0,6.0,8.929
Gen_Data_100_9,624.8533333333334,15.623333333333335,7.0,29.0,29743.795534924848,4126.711312706604,436.0,0.0,4923.0,2301.0,1548.0,100.0,20.0,40.0,9.0,7.19
Gen_Data_100_10,876.0033333333334,21.900000000000002,4.333333333333333,24.0,24775.76195072074,4304.200233527549,504.6666666666667,2.0,5192.0,2500.0,1630.0,100.0,10.0,40.0,14.0,4.006333333333333
