ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,17716.55938334454,12
Gen_Data_500_2,16543.185748526805,11
Gen_Data_500_3,11432.141588382445,6
Gen_Data_500_4,8556.990116834226,3
Gen_Data_500_5,7505.0448657416855,2
Gen_Data_500_6,15595.001386421263,10
Gen_Data_500_7,15579.716873322519,10
Gen_Data_500_8,25587.648475352664,20
Gen_Data_500_9,19469.18565969707,14
Gen_Data_500_10,10523.574639120046,5
