ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_1,22.4,2.68,2,4,4185.254901960784,1135.9806509607959,67,0,1284,333,413,12,1,8,3,4.444
Gen_Data_20_2,9.14,1.06,1,2,2198.245614035088,1343.5030756065075,114,0,1554,365,425,12,0,8,2,4.444
Gen_Data_20_3,13.15,1.54,1,4,4160.0,1112.7133551051174,154,0,1348,250,250,12,1,8,3,0.0
Gen_Data_20_4,14.86,1.77,1,4,4171.219512195122,1006.3728383688347,210,0,1296,246,292,12,1,8,3,4.0
Gen_Data_20_5,15.09,1.8,2,3,3170.0,1206.8316464383356,91,0,1385,312,312,12,1,8,2,0.0
Gen_Data_20_6,11.51,1.33,1,4,4160.0,1198.797121690673,229,0,1509,267,267,12,0,8,4,0.0
Gen_Data_20_7,22.59,2.72,2,4,4160.0,1071.489468316427,115,0,1267,237,237,12,2,8,2,0.0
Gen_Data_20_8,22.68,2.73,1,2,2193.125,1348.203389862245,114,0,1557,393,456,12,1,8,1,8.0
Gen_Data_20_9,13.01,1.51,1,4,4160.0,1077.518088919341,132,0,1290,274,274,12,1,8,3,0.0
Gen_Data_20_10,16.57,1.98,0,3,3175.3125,975.1169731114749,217,0,1640,285,302,12,1,8,2,3.333
