ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,5688.36,29.23,39,17,20448.856452822976,12604.392128478601,1028,164,15063,9229,8935,240,0,180,17,24.952
Gen_Data_300_2,5719.2,29.39,37,14,17374.67828708143,12620.541199661255,964,235,15035,9078,8380,240,0,180,14,20.179
Gen_Data_300_3,5603.99,28.82,41,15,18449.456534360837,12710.729605198596,1028,160,15185,8466,8803,240,0,180,15,24.642
Gen_Data_300_4,5717.16,29.06,34,21,24225.58503310939,12829.88287498239,798,114,15047,9081,7712,240,1,180,20,18.569
Gen_Data_300_5,5704.96,29.23,41,17,20401.028644522143,12772.768540359126,902,135,15112,9091,8669,240,0,180,17,25.061
Gen_Data_300_6,5737.79,29.23,39,20,23286.627512760508,12906.23864092909,793,101,15116,8922,8434,240,0,180,20,22.934
Gen_Data_300_7,5699.47,29.2,24,17,20397.245935534243,13093.365250569275,606,88,15117,8081,8244,240,0,180,17,24.322
Gen_Data_300_8,5642.45,28.88,28,25,28170.09532887981,12831.552782608656,966,187,15189,8335,7343,240,0,180,25,17.354
Gen_Data_300_9,5680.18,28.84,36,16,19312.872604670218,12566.603438996115,1081,238,15087,8585,7764,240,0,180,16,19.877
Gen_Data_300_10,5793.93,29.37,43,15,18319.42307450862,12589.97941868429,1177,190,15222,8568,7832,240,0,180,15,20.25
