ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run3,2223.55,7.41,17,83,85501.77641368804,11384.218680833283,2754,0,15267,4614,5596,0,0,300,83,9.043,3.2733333333333334,3331,241,6720
Gen_Data_300_0.7_2_Run3,2701.65,9.01,9,111,113014.68429337695,10476.21955694151,2479,0,13939,3866,4365,0,0,300,111,4.405,1.6633333333333333,3301,254,7226
Gen_Data_300_0.7_3_Run3,2425.52,8.09,9,96,98122.72547476478,10764.873241233132,2518,0,14335,4411,4694,0,0,300,96,4.099,0.9433333333333334,3018,260,7121
Gen_Data_300_0.7_4_Run3,2635.89,8.79,9,109,111181.90995791244,10929.927797345264,2183,0,14128,4105,4758,0,0,300,109,6.269,2.1766666666666667,2945,247,6897
Gen_Data_300_0.7_5_Run3,2344.4,7.81,6,90,92261.73585638705,11746.473644348634,2971,0,15813,4578,5003,0,0,300,90,6.04,1.4166666666666667,3436,257,7284
Gen_Data_300_0.7_6_Run3,2439.64,8.13,17,96,98280.30475858333,11139.118937543613,1632,0,13835,4518,5203,0,0,300,96,7.281,2.283333333333333,2410,258,7587
Gen_Data_300_0.7_7_Run3,2706.14,9.02,9,113,115037.220885078,10526.38553762939,1464,0,12970,4211,4761,0,0,300,113,5.998,1.8333333333333333,2394,231,6586
Gen_Data_300_0.7_8_Run3,2382.14,7.94,14,94,96273.2796988024,10708.422803311392,2082,0,13862,4481,5197,0,0,300,94,8.399,2.3866666666666667,2622,254,8476
Gen_Data_300_0.7_9_Run3,2276.82,7.59,10,87,89331.49393213181,10939.256890585573,2783,0,14834,4128,4746,0,0,300,87,7.134,2.06,2994,230,6994
Gen_Data_300_0.7_10_Run3,2335.37,7.78,11,89,91336.53761233506,11574.83130505134,2177,0,14861,4964,5692,0,0,300,89,7.307,2.4266666666666667,2984,265,7758
